cell	Node 0	Node 1	Node 2
Cell_2737	1.69995e-26	0.992451	0.00754853
Cell_2738	1.18365e-31	0.992404	0.00759632
Cell_2739	1.64867e-33	0.992312	0.00768807
Cell_2740	9.23814e-34	0.99245	0.00755008
Cell_2741	4.75151e-07	0.989567	0.0104328
Cell_2742	1.17988e-87	0.992451	0.00754949
Cell_2743	1.05865e-38	0.000236087	0.999764
Cell_2744	2.55839e-28	0.992378	0.00762198
Cell_2745	9.93086e-33	0.986329	0.0136711
Cell_2746	1.63281e-36	0.992446	0.00755449
Cell_2747	2.3095e-35	0.992451	0.00754867
Cell_2748	9.46064e-34	0.992449	0.00755051
Cell_2749	4.61928e-36	0.992419	0.00758094
Cell_2750	2.25897e-38	0.992446	0.0075537
Cell_2751	7.6503e-24	3.48535e-06	0.999997
Cell_2752	4.26653e-53	0.992275	0.00772481
Cell_2753	4.82011e-38	7.38616e-08	1
Cell_2754	5.99174e-31	0.992451	0.0075495
Cell_2755	2.17496e-13	0.99244	0.00755997
Cell_2756	1.99984e-37	0.992452	0.0075484
Cell_2757	3.64138e-34	1.16943e-13	1
Cell_2758	1.78863e-28	0.992292	0.00770824
Cell_2759	7.25884e-35	0.808751	0.191249
Cell_2760	2.89418e-32	0.99245	0.00755024
Cell_2761	1.79189e-20	0.992449	0.00755122
Cell_2762	4.37379e-10	0.99235	0.00764997
Cell_2763	2.72989e-34	0.992452	0.00754848
Cell_2764	3.92979e-74	0.992448	0.00755237
Cell_2765	2.78196e-35	0.4946	0.5054
Cell_2766	2.92123e-69	0.992415	0.00758508
Cell_2767	8.355e-78	1.92415e-18	1
Cell_2768	2.88416e-20	0.99245	0.00754968
Cell_2769	2.37756e-37	1.31657e-06	0.999999
Cell_2770	4.47073e-42	0.99018	0.00981955
Cell_2771	7.72211e-77	0.992441	0.00755897
Cell_2772	1.73613e-32	0.99245	0.00755034
Cell_2773	2.0737e-61	0.779913	0.220087
Cell_2774	2.65315e-37	0.99245	0.00755025
Cell_2775	7.26472e-88	0.992451	0.00754939
Cell_2776	2.57787e-40	3.03295e-07	1
Cell_2777	3.76168e-69	0.992452	0.00754848
Cell_2778	5.43699e-60	0.000410598	0.999589
Cell_2779	3.39167e-45	0.991872	0.00812808
Cell_2780	6.54843e-60	0.992451	0.00754878
Cell_2781	4.74698e-40	0.992451	0.00754861
Cell_2782	9.12739e-50	0.99245	0.00755006
Cell_2783	2.92484e-21	0.991781	0.00821897
Cell_2784	1.0213e-94	0.992111	0.00788861
Cell_2785	9.34898e-37	0.992446	0.00755421
Cell_2786	0.983232	0.0166417	0.000126577
Cell_2787	2.82899e-41	0.000535025	0.999465
Cell_2788	1.71466e-66	0.992442	0.00755776
Cell_2789	0.998612	0.00137785	1.04858e-05
Cell_2790	1.10023e-33	0.992451	0.00754852
Cell_2791	0.993988	0.00596656	4.54748e-05
Cell_2792	5.76954e-37	0.991555	0.00844483
Cell_2793	2.69314e-29	0.992452	0.00754843
Cell_2794	3.35038e-15	0.815526	0.184474
Cell_2795	2.62708e-21	0.992451	0.00754897
Cell_2796	2.73005e-57	0.992444	0.00755628
Cell_2797	7.75603e-46	0.992407	0.00759292
Cell_2798	4.48854e-48	0.99245	0.00754957
Cell_2799	3.49513e-26	0.992433	0.00756662
Cell_2800	4.92976e-22	0.992383	0.0076166
Cell_2801	3.67033e-60	0.99245	0.00754996
Cell_2802	3.17701e-28	0.992448	0.00755172
Cell_2803	7.95771e-43	0.99245	0.00755042
Cell_2804	8.88672e-46	0.992417	0.00758349
Cell_2805	2.52249e-80	0.992449	0.00755099
Cell_2806	5.34017e-61	1.73771e-24	1
Cell_2807	1.72684e-27	0.992451	0.00754888
Cell_2808	3.30391e-57	1.32095e-15	1
Cell_2809	5.10086e-27	0.992331	0.00766927
Cell_2810	1.10667e-52	0.992451	0.00754888
Cell_2811	9.21381e-36	0.992451	0.00754901
Cell_2812	2.14375e-90	0.992444	0.00755599
Cell_2813	8.0737e-43	2.14922e-16	1
Cell_2814	1.25194e-43	0.992451	0.00754925
Cell_2815	6.3039e-40	0.992451	0.00754858
Cell_2816	4.96102e-30	0.99245	0.00754953
Cell_2817	5.70251e-40	0.0694046	0.930595
Cell_2818	4.85851e-37	0.992428	0.00757233
Cell_2819	5.61896e-41	0.00504853	0.994951
Cell_2820	4.16852e-42	0.977472	0.0225284
Cell_2821	2.28501e-18	0.992449	0.0075512
Cell_2822	1.74422e-38	0.000721191	0.999279
Cell_2823	7.14674e-32	0.99245	0.00754957
Cell_2824	0.999427	0.000568241	4.32274e-06
Cell_2825	8.76041e-28	0.992447	0.0075533
Cell_2826	7.81897e-26	0.992444	0.00755622
Cell_2827	4.4433e-27	0.99245	0.00755049
Cell_2828	1.7142e-84	0.992451	0.00754868
Cell_2829	1.78187e-32	0.816384	0.183616
Cell_2830	0.999591	0.000405841	3.08695e-06
Cell_2831	2.2136e-41	0.992441	0.00755903
Cell_2832	5.46979e-25	0.992449	0.00755054
Cell_2833	1.02811e-26	1.59261e-12	1
Cell_2834	3.39613e-16	0.992451	0.00754924
Cell_2835	6.01365e-29	0.992451	0.007549
Cell_2836	1.50328e-21	3.91498e-09	1
Cell_2837	1.55011e-46	0.992438	0.00756232
Cell_2838	8.79997e-25	0.99245	0.00755008
Cell_2839	2.37665e-40	0.992446	0.00755371
Cell_2840	7.80516e-26	0.992449	0.00755117
Cell_2841	2.31628e-61	0.992451	0.00754896
Cell_2842	6.79355e-41	0.000288615	0.999711
Cell_2843	7.01685e-42	0.988052	0.0119478
Cell_2844	3.15989e-29	0.990567	0.00943273
Cell_2845	0.793922	0.204506	0.00157195
Cell_2846	1.18318e-27	0.0485175	0.951483
Cell_2847	0.998669	0.00131993	1.10863e-05
Cell_2848	1.11297e-08	0.992451	0.0075486
Cell_2849	6.16976e-33	0.992435	0.00756452
Cell_2850	6.42959e-81	0.992451	0.00754853
Cell_2851	5.85055e-87	0.992451	0.00754859
Cell_2852	8.92513e-05	0.992363	0.00754799
Cell_2853	8.61367e-16	0.992383	0.0076166
Cell_2854	1.59941e-09	0.992433	0.00756662
Cell_2855	1.67986e-08	0.992448	0.00755181
Cell_2856	1.09028e-22	0.992451	0.00754858
Cell_2857	2.91645e-64	0.992451	0.00754866
Cell_2858	1.52015e-59	0.992403	0.00759679
Cell_2859	3.48198e-27	0.99244	0.00755975
Cell_2860	4.46877e-34	0.992451	0.00754915
Cell_2861	8.58476e-51	0.992451	0.00754865
Cell_2862	5.90894e-16	3.32156e-14	1
Cell_2863	0.998066	0.00191959	1.46071e-05
Cell_2864	1.39294e-36	0.992452	0.00754844
Cell_2865	3.17923e-67	0.992451	0.00754941
Cell_2866	7.21569e-28	0.992444	0.00755571
Cell_2867	1.02969e-56	0.992292	0.00770824
Cell_2868	2.66981e-33	0.992445	0.00755504
Cell_2869	8.5684e-61	0.992451	0.00754855
Cell_2870	2.19612e-27	0.99245	0.00754976
Cell_2871	4.70318e-59	0.99245	0.00755032
Cell_2872	3.44353e-23	8.82912e-11	1
Cell_2873	2.1556e-80	0.992451	0.00754905
Cell_2874	4.66461e-56	0.992452	0.00754841
Cell_2875	7.42468e-57	0.992444	0.0075555
Cell_2876	9.90192e-65	0.992451	0.00754937
Cell_2877	0.999255	0.000739621	5.62556e-06
Cell_2878	2.95788e-30	0.99245	0.00754965
Cell_2879	2.09698e-19	0.992084	0.00791551
Cell_2880	4.4774e-51	0.992448	0.00755172
Cell_2881	4.44957e-33	0.99242	0.00757975
Cell_2882	4.388e-53	0.992447	0.0075534
Cell_2883	8.70572e-22	0.990822	0.00917836
Cell_2884	1.66144e-28	0.99245	0.00754962
Cell_2885	1.70331e-26	0.992306	0.00769363
Cell_2886	0.999009	0.000982119	8.74147e-06
Cell_2887	9.99267e-82	0.992452	0.00754848
Cell_2888	8.06136e-76	0.992158	0.007842
Cell_2889	8.88212e-64	0.99245	0.00754972
Cell_2890	1.03628e-19	0.988808	0.0111923
Cell_2891	5.10686e-18	0.991744	0.00825576
Cell_2892	3.0318e-43	0.291494	0.708506
Cell_2893	1.34936e-39	0.992452	0.00754843
Cell_2894	3.2814e-18	0.992444	0.00755599
Cell_2895	9.505e-33	0.992449	0.00755144
Cell_2896	3.45917e-55	2.19696e-08	1
Cell_2897	5.57724e-39	0.99245	0.00755016
Cell_2898	5.71212e-17	0.000408992	0.999591
Cell_2899	5.3646e-15	0.816384	0.183616
Cell_2900	1.54509e-34	0.992451	0.00754942
Cell_2901	8.36197e-25	0.992443	0.00755702
Cell_2902	3.20456e-14	0.992337	0.00766308
Cell_2903	9.83286e-46	0.992451	0.00754882
Cell_2904	3.92423e-32	0.992446	0.00755447
Cell_2905	3.71616e-65	0.992442	0.0075584
Cell_2906	0.998251	0.00173589	1.32058e-05
Cell_2907	1.79887e-32	0.992445	0.00755535
Cell_2908	2.19392e-31	0.992449	0.00755136
Cell_2909	5.67136e-52	0.992445	0.00755482
Cell_2910	3.97095e-53	0.992343	0.00765702
Cell_2911	2.6127e-52	0.992444	0.00755615
Cell_2912	2.79165e-48	0.0364336	0.963566
Cell_2913	6.99408e-47	0.992451	0.00754863
Cell_2914	3.20099e-27	0.992442	0.00755841
Cell_2915	2.73799e-36	0.991849	0.00815063
Cell_2916	1.53989e-48	1.80745e-22	1
Cell_2917	1.09375e-25	0.99245	0.00755003
Cell_2918	3.31651e-40	0.99235	0.00764997
Cell_2919	2.11705e-62	0.992235	0.00776528
Cell_2920	5.09189e-23	0.992449	0.00755136
Cell_2921	4.07005e-54	0.99245	0.00755016
Cell_2922	0.998623	0.00136676	1.0477e-05
Cell_2923	1.46299e-32	0.992449	0.00755098
Cell_2924	1.92648e-54	0.0358551	0.964145
Cell_2925	1.0626e-17	0.207996	0.792004
Cell_2926	1.76409e-50	0.992446	0.00755353
Cell_2927	3.01767e-25	0.992451	0.00754864
Cell_2928	1.28718e-19	0.992229	0.00777095
Cell_2929	0.999316	0.000678875	5.16372e-06
Cell_2930	9.10442e-17	0.99243	0.00757047
Cell_2931	8.62571e-59	0.992447	0.00755274
Cell_2932	5.62043e-36	4.16658e-06	0.999996
Cell_2933	1.1287e-37	0.992417	0.00758349
Cell_2934	1.18579e-31	0.992451	0.00754877
Cell_2935	1.31527e-46	0.00932705	0.990673
Cell_2936	1.18132e-14	0.992451	0.00754858
Cell_2937	1.00428e-42	0.992439	0.00756078
Cell_2938	1.91459e-22	0.987772	0.0122278
Cell_2939	9.55841e-99	0.992423	0.00757652
Cell_2940	9.04831e-62	0.0164586	0.983541
Cell_2941	1.03736e-61	0.992451	0.00754924
Cell_2942	8.65802e-40	0.99026	0.00974031
Cell_2943	1.83977e-57	0.992451	0.00754882
Cell_2944	3.68429e-63	0.99245	0.0075499
Cell_2945	1.62435e-67	0.992452	0.0075484
Cell_2946	3.05455e-31	0.99243	0.00757047
Cell_2947	1.70398e-31	0.992452	0.00754838
Cell_2948	5.52286e-22	2.98527e-09	1
Cell_2949	7.3622e-11	0.992444	0.00755641
Cell_2950	5.9558e-47	0.992358	0.00764182
Cell_2951	1.09928e-35	2.36096e-08	1
Cell_2952	1.00859e-45	0.992432	0.00756829
Cell_2953	4.68235e-33	0.992445	0.00755504
Cell_2954	3.93295e-09	0.000655727	0.999344
Cell_2955	6.57067e-41	0.992419	0.0075811
Cell_2956	2.89626e-83	0.99243	0.00757047
Cell_2957	1.80019e-46	0.992446	0.00755389
Cell_2958	3.3938e-50	0.992442	0.007558
Cell_2959	1.03392e-12	0.058413	0.941587
Cell_2960	1.36583e-38	0.992451	0.00754903
Cell_2961	0.990966	0.00896583	6.82814e-05
Cell_2962	2.33787e-28	1.01257e-12	1
Cell_2963	1.56836e-60	0.992445	0.00755517
Cell_2964	0.998195	0.00179174	1.36319e-05
Cell_2965	0.166958	0.826738	0.0063043
Cell_2966	0.998558	0.00143126	1.0887e-05
Cell_2967	7.76267e-37	0.992451	0.00754854
Cell_2968	9.68134e-41	0.992451	0.00754864
Cell_2969	1.84703e-67	1.00429e-22	1
Cell_2970	0.999245	0.000749551	5.70231e-06
Cell_2971	0.996596	0.00337869	2.56983e-05
Cell_2972	5.82204e-32	0.992439	0.00756078
Cell_2973	4.13725e-64	0.992427	0.00757298
Cell_2974	3.57563e-19	0.992451	0.00754872
Cell_2975	5.1233e-42	0.992443	0.00755746
Cell_2976	1.67971e-32	0.992445	0.00755482
Cell_2977	3.76653e-82	0.992449	0.0075506
Cell_2978	2.73876e-37	0.992451	0.0075487
Cell_2979	2.28523e-62	0.992409	0.00759079
Cell_2980	9.92108e-48	0.992446	0.00755395
Cell_2981	8.89548e-88	0.992451	0.0075486
Cell_2982	3.94123e-72	0.992451	0.0075488
Cell_2983	6.34391e-46	0.992438	0.00756232
Cell_2984	2.00883e-53	3.82783e-10	1
Cell_2985	1.72208e-44	0.992451	0.00754868
Cell_2986	7.18632e-56	2.48657e-09	1
Cell_2987	0.996691	0.00328416	2.49787e-05
Cell_2988	1.7114e-51	0.992439	0.00756134
Cell_2989	6.59905e-47	0.992451	0.00754869
Cell_2990	1.88209e-28	0.00429167	0.995708
Cell_2991	5.66095e-30	0.992451	0.00754866
Cell_2992	5.33082e-06	0.992059	0.00793578
Cell_2993	1.27981e-54	0.992451	0.00754851
Cell_2994	8.02552e-58	0.992235	0.00776528
Cell_2995	8.66138e-11	0.992439	0.00756078
Cell_2996	0.998318	0.00166889	1.32731e-05
Cell_2997	9.29341e-70	9.59039e-16	1
Cell_2998	2.1065e-44	0.992451	0.00754911
Cell_2999	1.32788e-42	0.99245	0.00755041
Cell_3000	4.00641e-30	0.992448	0.00755166
Cell_3001	6.16159e-26	0.992446	0.00755353
Cell_3002	5.74347e-33	0.99245	0.00755016
Cell_3003	1.08956e-63	0.992448	0.00755163
Cell_3004	3.69597e-21	0.992427	0.00757298
Cell_3005	3.27482e-35	0.992452	0.00754842
Cell_3006	0.998429	0.00155958	1.18833e-05
Cell_3007	6.7678e-33	0.992434	0.00756639
Cell_3008	2.14971e-20	0.992446	0.00755428
Cell_3009	1.09899e-46	0.992447	0.00755262
Cell_3010	2.8561e-52	0.992449	0.00755103
Cell_3011	4.26164e-20	0.992446	0.00755389
Cell_3012	8.48269e-37	0.528371	0.471629
Cell_3013	4.67365e-54	0.992452	0.00754849
Cell_3014	2.3183e-35	0.992306	0.00769363
Cell_3015	5.20662e-46	0.992451	0.00754924
Cell_3016	0.950546	0.0490715	0.00038296
Cell_3017	4.8727e-42	0.0447214	0.955279
Cell_3018	2.50904e-43	0.99245	0.00755004
Cell_3019	5.06091e-36	0.99245	0.00754967
Cell_3020	1.72311e-40	0.00126903	0.998731
Cell_3021	5.16194e-76	0.992451	0.0075489
Cell_3022	1.26119e-46	0.992319	0.00768072
Cell_3023	6.03689e-45	0.992266	0.00773425
Cell_3024	9.16995e-61	5.9736e-08	1
Cell_3025	1.80009e-38	0.992442	0.00755762
Cell_3026	6.77991e-30	0.99245	0.00755008
Cell_3027	7.57153e-36	0.992451	0.00754884
Cell_3028	7.29202e-127	5.48379e-21	1
Cell_3029	9.03033e-25	0.992441	0.00755882
Cell_3030	1.81876e-42	0.992449	0.00755113
Cell_3031	7.70528e-39	0.992446	0.00755373
Cell_3032	4.60208e-30	0.992444	0.00755641
Cell_3033	9.82779e-22	0.992437	0.00756324
Cell_3034	2.13722e-15	0.992446	0.00755389
Cell_3035	9.11416e-116	0.992451	0.00754948
Cell_3036	1.1977e-19	0.99137	0.00863016
Cell_3037	1.64685e-83	0.992451	0.00754867
Cell_3038	6.86493e-18	0.99245	0.00755024
Cell_3039	1.16381e-24	0.9922	0.00779953
Cell_3040	2.09786e-14	0.992451	0.00754879
Cell_3041	9.65568e-10	0.992451	0.00754865
Cell_3042	2.47291e-45	0.99245	0.00755004
Cell_3043	1.19509e-40	0.99245	0.0075496
Cell_3044	6.21447e-78	0.992444	0.00755628
Cell_3045	0.999426	0.000569215	4.32967e-06
Cell_3046	9.4342e-83	0.992447	0.00755336
Cell_3047	8.91564e-37	0.992316	0.0076841
Cell_3048	4.75822e-21	0.992451	0.00754851
Cell_3049	4.07056e-35	0.00322435	0.996776
Cell_3050	1.0336e-36	0.992444	0.00755574
Cell_3051	1.69481e-42	8.95466e-14	1
Cell_3052	7.14725e-41	0.992451	0.00754873
Cell_3053	4.25291e-65	0.992449	0.00755113
Cell_3054	2.81518e-19	6.93409e-09	1
Cell_3055	3.31969e-52	0.99245	0.00755006
Cell_3056	1.82602e-30	0.816384	0.183616
Cell_3057	4.52377e-54	0.992451	0.00754858
Cell_3058	3.21343e-35	0.99241	0.00759032
Cell_3059	2.38806e-95	0.992358	0.00764182
Cell_3060	3.51736e-52	0.992451	0.0075485
Cell_3061	1.80042e-64	0.992448	0.00755155
Cell_3062	1.33633e-21	0.992419	0.0075811
Cell_3063	7.22648e-47	0.992109	0.00789053
Cell_3064	3.11639e-44	0.992447	0.00755268
Cell_3065	6.53523e-49	1.82323e-20	1
Cell_3066	8.80834e-21	0.99243	0.00757047
Cell_3067	1.42043e-59	0.160205	0.839795
Cell_3068	2.26613e-20	0.992446	0.00755449
Cell_3069	1.01689e-22	0.99245	0.00754986
Cell_3070	1.84203e-25	0.992447	0.0075532
Cell_3071	4.5285e-43	2.48672e-11	1
Cell_3072	8.41709e-80	9.77364e-06	0.99999
Cell_3073	5.50015e-47	0.992437	0.00756311
Cell_3074	1.59678e-65	0.992446	0.00755361
Cell_3075	2.61789e-22	0.285208	0.714792
Cell_3076	1.4444e-43	0.992451	0.00754851
Cell_3077	6.7717e-53	0.992393	0.0076073
Cell_3078	1.26603e-14	0.024933	0.975067
Cell_3079	0.998965	0.00102702	7.81202e-06
Cell_3080	7.7017e-33	0.992451	0.00754893
Cell_3081	5.81445e-21	0.0347654	0.965235
Cell_3082	2.31296e-39	0.99245	0.00754952
Cell_3083	8.09618e-09	0.992452	0.00754841
Cell_3084	2.76939e-74	3.59848e-08	1
Cell_3085	1.46003e-27	0.992022	0.00797807
Cell_3086	3.70217e-24	0.992443	0.00755663
Cell_3087	7.70482e-28	0.99245	0.00755024
Cell_3088	2.08104e-19	0.991858	0.00814204
Cell_3089	1.49434e-74	0.992451	0.00754885
Cell_3090	3.7397e-15	0.992442	0.00755841
Cell_3091	2.4926e-29	0.991671	0.00832916
Cell_3092	7.69626e-39	0.992446	0.00755412
Cell_3093	0.873061	0.125203	0.0017354
Cell_3094	4.66602e-33	0.992451	0.00754904
Cell_3095	3.80887e-56	0.992451	0.00754859
Cell_3096	7.59288e-32	0.992423	0.00757748
Cell_3097	7.49508e-27	0.992448	0.00755204
Cell_3098	0.99766	0.00232267	1.76665e-05
Cell_3099	1.5531e-22	0.992441	0.00755901
Cell_3100	2.62692e-48	0.992451	0.00754883
Cell_3101	0.999464	0.000531489	4.04434e-06
Cell_3102	6.68914e-20	0.992449	0.00755059
Cell_3103	1.14975e-97	9.28636e-07	0.999999
Cell_3104	1.96622e-70	0.00295638	0.997044
Cell_3105	3.041e-43	0.99245	0.00755008
Cell_3106	0.997943	0.00204146	1.55398e-05
Cell_3107	0.998503	0.0014853	1.1297e-05
Cell_3108	8.37399e-73	1.03448e-09	1
Cell_3109	4.08062e-58	3.35963e-07	1
Cell_3110	1.6553e-47	8.74858e-08	1
Cell_3111	5.03441e-65	0.992451	0.00754914
Cell_3112	1.03575e-31	0.992451	0.00754936
Cell_3113	1.30392e-56	0.992404	0.00759623
Cell_3114	9.02596e-42	0.992439	0.00756134
Cell_3115	2.22611e-53	0.048329	0.951671
Cell_3116	1.80875e-33	0.99245	0.00754976
Cell_3117	1.46285e-22	0.992436	0.00756404
Cell_3118	1.57022e-22	0.992449	0.00755076
Cell_3119	2.79254e-103	0.992449	0.00755063
Cell_3120	0.997603	0.00237814	1.88206e-05
Cell_3121	6.87506e-27	0.00643554	0.993564
Cell_3122	0.922759	0.0766573	0.000583314
Cell_3123	1.21138e-73	0.992451	0.00754898
Cell_3124	1.7321e-58	0.992451	0.00754876
Cell_3125	9.3192e-35	0.992451	0.00754904
Cell_3126	9.31968e-14	0.641097	0.358903
Cell_3127	2.52032e-26	0.992451	0.00754939
Cell_3128	1.12068e-23	0.992393	0.0076073
Cell_3129	2.61963e-42	0.992448	0.00755181
Cell_3130	3.05128e-42	0.992439	0.00756054
Cell_3131	2.56033e-24	0.992136	0.0078642
Cell_3132	0.997997	0.00198757	1.51189e-05
Cell_3133	3.7924e-49	2.89821e-10	1
Cell_3134	7.21102e-12	0.992442	0.00755762
Cell_3135	1.19747e-17	0.992306	0.00769363
Cell_3136	3.56796e-40	0.992451	0.00754907
Cell_3137	1.18825e-52	0.992433	0.00756731
Cell_3138	4.08241e-72	0.992452	0.00754849
Cell_3139	1.63062e-27	0.992441	0.0075587
Cell_3140	1.74065e-24	0.992451	0.00754876
Cell_3141	6.23511e-45	0.00210494	0.997895
Cell_3142	1.17077e-62	0.992451	0.00754886
Cell_3143	1.43926e-71	0.992451	0.00754895
Cell_3144	1.49729e-26	0.992449	0.00755105
Cell_3145	7.42113e-61	0.99245	0.00754966
Cell_3146	1.50845e-38	0.992445	0.00755544
Cell_3147	6.17654e-30	0.00104186	0.998958
Cell_3148	0.997915	0.00206853	1.65468e-05
Cell_3149	4.43175e-50	0.992452	0.00754847
Cell_3150	7.24236e-50	0.99245	0.00755008
Cell_3151	6.09095e-35	0.992423	0.00757748
Cell_3152	1.33175e-53	0.000119201	0.999881
Cell_3153	4.37444e-35	0.992449	0.00755136
Cell_3154	4.87871e-33	0.992427	0.00757298
Cell_3155	0.999792	0.000206354	1.57882e-06
Cell_3156	6.66762e-34	0.992447	0.00755291
Cell_3157	1.22413e-14	0.992337	0.00766308
Cell_3158	8.30505e-41	0.992441	0.00755897
Cell_3159	5.98122e-15	0.672637	0.327363
Cell_3160	1.10333e-27	0.00012284	0.999877
Cell_3161	1.20634e-68	0.992449	0.00755091
Cell_3162	1.75114e-41	0.992448	0.00755192
Cell_3163	1.22822e-58	0.992451	0.00754894
Cell_3164	3.54995e-26	0.992452	0.00754841
Cell_3165	8.45682e-66	4.03691e-38	1
Cell_3166	3.98745e-58	0.000893566	0.999106
Cell_3167	8.28794e-22	0.99244	0.00755975
Cell_3168	8.68711e-50	0.992401	0.00759941
Cell_3169	0.999204	0.000789949	6.01039e-06
Cell_3170	4.66358e-47	0.992292	0.00770824
Cell_3171	3.49345e-33	0.990922	0.00907798
Cell_3172	9.26892e-70	0.992451	0.00754879
Cell_3173	3.4156e-35	2.10696e-13	1
Cell_3174	1.43272e-07	0.992449	0.00755081
Cell_3175	1.99696e-59	0.992451	0.00754853
Cell_3176	8.9351e-38	0.992404	0.00759623
Cell_3177	5.50266e-37	0.992449	0.00755082
Cell_3178	3.21406e-48	0.99245	0.00755049
Cell_3179	2.88804e-68	2.97655e-05	0.99997
Cell_3180	1.64703e-24	0.992442	0.00755762
Cell_3181	1.60495e-66	2.08303e-26	1
Cell_3182	0.998531	0.00145766	1.10941e-05
Cell_3183	8.01546e-71	0.992451	0.00754895
Cell_3184	1.00141e-40	0.99236	0.00763993
Cell_3185	5.74369e-16	0.992451	0.00754865
Cell_3186	5.10908e-41	0.992437	0.00756257
Cell_3187	2.89149e-24	0.992451	0.00754909
Cell_3188	4.70252e-22	0.992451	0.00754941
Cell_3189	9.23262e-18	0.992444	0.00755562
Cell_3190	3.54414e-59	0.992451	0.00754924
Cell_3191	5.02266e-13	0.992451	0.00754855
Cell_3192	1.66749e-71	3.36685e-22	1
Cell_3193	3.4141e-33	0.992451	0.00754891
Cell_3194	2.79558e-45	0.000292338	0.999708
Cell_3195	1.54686e-27	0.992451	0.00754858
Cell_3196	8.03078e-116	0.99245	0.00754955
Cell_3197	1.7683e-31	0.992446	0.00755408
Cell_3198	6.39635e-44	0.992446	0.00755353
Cell_3199	1.75609e-14	0.991071	0.00892867
Cell_3200	0.997928	0.0020562	1.56561e-05
Cell_3201	5.99483e-105	0.992451	0.00754902
Cell_3202	1.06743e-28	0.992445	0.00755517
Cell_3203	7.87308e-78	0.992449	0.00755126
Cell_3204	6.00873e-37	0.992451	0.00754944
