cell	Node 0	Node 1	Node 2	Node 3	Node 4	Node 5	Node 6	Node 7	Node 8	Node 9
Cell_1930	0.989575	1.27098e-21	0.00896557	7.47462e-29	1.20871e-22	0.00145949	5.33113e-22	1.0817e-36	3.0868e-21	3.53031e-21
Cell_1931	2.27712e-06	1.59193e-16	0.000105363	7.3564e-29	9.77112e-20	0.999892	7.91382e-19	2.37463e-27	1.52675e-16	5.38595e-18
Cell_1932	2.41389e-08	0.001436	2.95932e-09	0.996948	1.56812e-05	1.97014e-06	0.000443622	5.10979e-05	0.000308765	0.000794539
Cell_1933	9.69016e-12	0.000271351	2.54913e-05	2.93013e-27	3.4896e-08	3.11357e-06	2.67347e-07	0.998862	0.000835532	1.91964e-06
Cell_1934	5.39443e-07	0.00416528	2.58699e-05	1.70317e-08	4.73012e-05	9.79487e-06	0.00310796	0.988878	0.00117263	0.00259257
Cell_1935	1.09953e-09	0.00135864	1.34797e-10	0.00314762	0.992339	1.04877e-05	9.2993e-05	6.58352e-10	0.00247077	0.000580967
Cell_1936	8.76227e-09	0.00222667	4.20209e-07	0.000405611	6.73202e-05	7.16788e-07	0.00151563	0.991364	0.000839004	0.00358109
Cell_1937	0.0377687	0.00112372	0.000489611	0.833395	0.000158607	0.000835174	0.00413797	6.16186e-11	0.11468	0.00741121
Cell_1938	1.03876e-11	5.40122e-05	2.7326e-05	4.45171e-18	1.2867e-06	4.85475e-06	2.99784e-05	0.999127	0.000684624	7.08322e-05
Cell_1939	2.98968e-12	0.000359494	3.87565e-14	0.999548	4.27202e-07	1.39726e-06	2.2857e-06	2.37001e-17	8.06362e-05	8.0527e-06
Cell_1940	3.6796e-09	0.290316	2.09565e-06	0.000421022	0.00578798	0.00200978	0.0498238	0.153104	0.179911	0.318625
Cell_1941	0.000719868	0.022952	8.82528e-05	0.0164266	8.26504e-06	7.68064e-05	7.71909e-05	0.942806	0.0165732	0.000271949
Cell_1942	0.000875647	0.00267165	0.000107351	0.000294262	2.11258e-07	5.83409e-05	9.09681e-06	0.98829	0.00768158	1.15654e-05
Cell_1943	6.0462e-09	0.00649894	0.000294127	1.07087e-12	0.000420303	8.45292e-05	0.00387658	0.964874	0.00477317	0.0191781
Cell_1944	3.85491e-05	0.00226256	1.50913e-06	0.960024	0.000137041	2.57426e-06	0.0292092	0.000160035	0.000762525	0.00740222
Cell_1945	1.37592e-15	0.00184238	0.00158323	1.43825e-16	3.43608e-06	0.00137788	3.83817e-05	0.19432	0.800645	0.000189881
Cell_1946	1.70491e-14	0.000474792	0.0775911	5.98707e-33	1.67069e-05	0.00960401	0.00012528	0.0919848	0.819402	0.000801169
Cell_1947	1.16308e-07	0.00320082	4.55327e-09	0.93022	0.000934232	3.59014e-05	0.0074523	2.56024e-08	0.00674741	0.0514094
Cell_1948	4.90878e-12	0.000223575	1.8431e-06	9.0426e-17	4.50696e-08	3.27447e-07	6.0347e-07	0.99971	6.15433e-05	2.44678e-06
Cell_1949	2.11167e-07	0.0153222	8.26682e-09	0.950876	0.000439849	6.51819e-05	0.00520904	2.0203e-08	0.00448472	0.0236024
Cell_1950	3.76812e-18	0.000431771	6.49727e-05	3.20845e-24	2.81952e-06	1.15431e-05	2.2066e-05	0.99845	0.000860413	0.000156522
Cell_1951	0.983304	0.000189946	0.012747	4.08678e-14	1.23156e-05	0.00177904	0.00121458	5.79255e-12	0.000149873	0.000603291
Cell_1952	4.72449e-06	0.00242751	1.29207e-07	0.995881	6.89591e-07	5.51002e-06	6.04992e-06	3.72393e-08	0.00163679	3.77964e-05
Cell_1953	1.14219e-09	0.000480182	2.37781e-11	0.999065	6.68973e-07	1.85002e-06	5.049e-06	7.8984e-11	0.000411432	3.62535e-05
Cell_1954	7.01949e-06	0.000324868	2.1514e-05	7.28486e-10	1.27097e-05	4.29539e-06	0.000118016	0.998615	0.000205401	0.000691439
Cell_1955	1.47658e-07	0.0297975	1.01372e-05	4.75865e-09	0.00398262	0.000571873	0.73433	4.36413e-07	0.0452123	0.186095
Cell_1956	0.00316643	0.0145497	0.000198057	0.909636	4.35345e-05	0.000337843	0.000337654	0.00336195	0.0660112	0.00235784
Cell_1957	0.00431999	0.0963179	0.00027021	0.794955	0.000175646	0.000460922	0.00182308	0.00914508	0.0828632	0.0096692
Cell_1958	1.12251e-12	0.442743	7.70643e-11	0.165079	0.00281559	0.000397385	0.0443188	3.93993e-08	0.188508	0.156138
Cell_1959	4.20279e-15	0.000537324	1.20406e-05	4.30408e-14	9.03482e-05	1.04789e-05	0.00168538	0.99207	0.000620356	0.00497361
Cell_1960	2.80071e-05	0.000436743	3.43355e-06	0.000420469	2.79842e-05	5.85692e-06	0.996054	0.000123026	0.00134793	0.00155222
Cell_1961	2.59149e-08	0.303737	4.04133e-06	7.60531e-06	0.0424297	0.00387574	0.0102612	0.000227792	0.579338	0.0601189
Cell_1962	1.37691e-05	0.00219495	1.68803e-06	0.00839347	4.53763e-05	1.4691e-06	0.000457276	0.98552	0.00110973	0.00226222
Cell_1963	6.26235e-08	1.45321e-10	0.00304643	1.76729e-21	1.20998e-12	0.996954	4.36802e-11	5.4538e-12	1.13497e-09	5.47696e-11
Cell_1964	5.77709e-10	0.000478963	3.07944e-05	1.19719e-15	6.04617e-05	5.01297e-06	0.00401407	0.991804	0.000258407	0.00334842
Cell_1965	0.000137111	0.00127569	1.68092e-05	1.16182e-06	0.000166738	4.8308e-06	0.00136712	0.987194	0.000664368	0.00917232
Cell_1966	2.83439e-07	9.49776e-05	3.37258e-09	0.999741	2.30014e-07	2.24526e-06	6.15856e-06	3.74565e-13	0.000143886	1.10301e-05
Cell_1967	6.0831e-14	0.00108813	0.00388458	2.01442e-28	4.40374e-06	0.000651659	3.51895e-05	0.842671	0.151421	0.000244354
Cell_1968	5.58826e-09	0.162685	0.00505338	5.93377e-08	0.00125244	0.00862	0.00999334	0.000317175	0.742685	0.0693933
Cell_1969	4.44923e-09	0.00153332	0.00167055	3.1538e-12	1.34216e-08	0.000632506	1.50637e-07	0.80609	0.190073	7.45229e-07
Cell_1970	1.33009e-11	0.0376615	3.06387e-11	0.806599	6.84604e-05	0.000157989	0.000525071	6.80635e-11	0.151186	0.00380222
Cell_1971	0.00315966	0.00272617	0.000387361	0.312103	2.17914e-07	0.000660757	2.13298e-06	0.596512	0.0844372	1.19565e-05
Cell_1972	1.03802e-14	1.72211e-10	1.27257e-15	2.36342e-18	4.07204e-11	1.15362e-13	1	2.42618e-13	3.14961e-11	2.16612e-09
Cell_1973	1.06724e-12	0.00042795	2.22178e-14	0.994568	1.57261e-06	3.04659e-05	1.07909e-05	9.5294e-16	0.00491712	4.37519e-05
Cell_1974	2.15088e-07	0.000124098	1.03149e-05	1.02939e-11	2.47787e-08	2.05943e-06	2.65976e-07	0.999713	0.000148304	1.31583e-06
Cell_1975	2.06825e-11	0.00010042	1.00613e-06	2.00072e-09	2.44619e-06	8.7564e-07	2.95169e-05	0.999707	2.48791e-05	0.000133742
Cell_1976	3.78521e-10	0.000135523	1.92696e-07	2.76752e-18	3.06339e-08	1.97765e-07	0.99977	4.34642e-05	4.84635e-05	1.62957e-06
Cell_1977	0.938985	0.00916231	0.0195478	0.000119968	2.6534e-05	0.0106235	0.00170368	1.58816e-07	0.0184101	0.00142116
Cell_1978	1.23114e-11	0.00058363	5.98908e-07	2.78684e-07	2.02402e-06	1.02161e-06	2.10449e-05	0.998926	0.000354187	0.000111617
Cell_1979	4.17176e-07	0.000325466	5.40802e-09	0.998833	3.31011e-06	3.60034e-06	2.89681e-05	9.06383e-14	0.000624187	0.000180976
Cell_1980	4.34061e-17	3.02793e-05	8.1104e-13	4.17173e-15	4.68546e-08	9.63835e-08	0.999929	8.67342e-13	3.80609e-05	2.59832e-06
Cell_1981	5.77201e-08	0.000144165	3.28734e-05	2.03059e-17	1.94728e-05	4.45462e-06	0.0011918	0.995799	0.00181373	0.000994169
Cell_1982	8.57611e-05	0.000442421	1.24678e-06	0.99885	2.76129e-07	2.12674e-06	2.64041e-06	3.24359e-09	0.000602952	1.30626e-05
Cell_1983	0.981511	5.2303e-05	0.0158881	9.37659e-26	8.8727e-06	0.00190722	7.81118e-05	8.4593e-15	8.03971e-05	0.00047419
Cell_1984	7.11551e-10	0.00067847	1.03444e-11	0.999148	3.4608e-07	8.04831e-07	7.88737e-06	2.99077e-14	0.000145463	1.86361e-05
Cell_1985	1.73943e-12	0.00059001	1.08799e-13	0.996438	3.37319e-05	3.92246e-06	0.000929724	2.41475e-11	0.00028265	0.00172216
Cell_1986	0.928365	2.10287e-06	0.0580682	1.19447e-11	9.38056e-08	0.013552	7.77674e-07	2.35938e-07	8.92679e-06	2.7398e-06
Cell_1987	6.79973e-12	0.000234437	1.78876e-05	1.13277e-13	1.59352e-06	5.14071e-06	0.000333914	0.999143	0.000179022	8.46208e-05
Cell_1988	0.00890024	0.00136309	0.00109113	1.86738e-10	2.88734e-05	0.000177623	0.000391103	0.956088	0.0303738	0.00158574
Cell_1989	1.08124e-09	0.00079406	4.23286e-11	0.99265	0.00026052	2.83487e-05	0.000582783	5.06108e-10	0.00214667	0.00353788
Cell_1990	5.7232e-11	0.191567	8.92511e-09	3.69707e-06	0.0031651	0.00106065	0.0278848	5.94947e-05	0.628364	0.147895
Cell_1991	0.000168134	0.00286647	2.06125e-05	0.304149	0.000105446	3.51606e-05	0.002455	0.682888	0.00151172	0.00580062
Cell_1992	6.99845e-11	0.325477	0.000324288	2.65852e-09	0.00216322	0.000553166	0.463414	0.00322119	0.087408	0.117439
Cell_1993	1.78303e-06	0.000556505	2.18592e-07	0.456335	8.70605e-07	3.72873e-07	6.65419e-06	0.542986	6.43628e-05	4.83458e-05
Cell_1994	6.89159e-09	0.0638092	0.000534316	3.40987e-08	0.000672137	0.00029038	0.00559343	0.859863	0.0319399	0.0372974
Cell_1995	1.86979e-19	6.87617e-05	8.5095e-07	9.76774e-31	1.71898e-07	1.07819e-07	1.31517e-06	0.9999	1.93472e-05	9.54834e-06
Cell_1996	5.26547e-05	0.000911329	1.44002e-06	0.995218	5.13466e-05	2.45638e-06	0.000880215	3.6586e-06	0.000281642	0.00259754
Cell_1997	4.17773e-11	0.00187958	1.56862e-05	9.56203e-10	9.42734e-06	1.36517e-05	0.000218602	0.996835	0.000551202	0.000476914
Cell_1998	1.14137e-16	4.69325e-05	2.06922e-12	6.11625e-12	1.62986e-07	9.43987e-08	0.999893	1.02347e-13	5.11843e-05	9.03983e-06
Cell_1999	2.03794e-11	0.00706238	7.9782e-13	0.965377	4.91494e-05	8.53733e-05	0.000480009	4.08486e-12	0.0242555	0.00269071
Cell_2000	0.000289659	0.00196779	1.13397e-05	0.594885	1.28745e-05	0.0246876	0.000105479	2.53389e-07	0.377332	0.000707682
Cell_2001	7.77755e-09	0.00207394	4.42956e-06	4.62392e-07	1.37646e-06	3.85505e-06	1.86448e-05	0.997139	0.000682946	7.55956e-05
Cell_2002	2.97178e-08	0.245594	4.61277e-09	0.00077136	4.36663e-05	0.00233672	0.000334768	2.65122e-15	0.748507	0.0024122
Cell_2003	0.00562186	0.0117515	5.59153e-05	0.961315	0.000102734	9.53797e-05	0.000783875	1.46925e-13	0.0145944	0.00567901
Cell_2004	4.98063e-05	0.00162549	1.94983e-06	0.985141	7.24667e-06	8.31501e-05	5.77872e-05	1.69096e-06	0.012633	0.000398643
Cell_2005	7.05538e-23	0.000226872	0.000827247	2.05055e-22	3.39652e-06	0.00141111	2.62138e-05	0.428115	0.569205	0.000185944
Cell_2006	1.41707e-06	1.78178e-07	2.95006e-08	0.000757541	0.999218	5.03217e-08	8.74037e-09	4.7633e-10	2.26917e-05	3.07929e-08
Cell_2007	0.982442	4.36971e-11	0.0127358	1.79188e-14	1.49151e-12	0.00482203	9.51136e-11	4.92082e-19	4.40427e-11	7.9341e-11
Cell_2008	0.000374505	0.000624969	4.59127e-05	1.48086e-10	8.27665e-06	7.47405e-06	6.77633e-05	0.996581	0.00183041	0.000459627
Cell_2009	1.97185e-06	0.025877	9.51398e-07	0.230421	0.00102463	0.637178	0.0239019	9.15119e-17	0.0251197	0.0564748
Cell_2010	4.82018e-09	9.00566e-05	1.00347e-10	0.999708	2.02452e-06	7.91209e-07	5.78861e-05	5.57098e-12	3.73393e-05	0.000103675
Cell_2011	4.43605e-09	0.00206356	5.09626e-06	4.78861e-08	2.36752e-06	0.0886908	3.22045e-05	5.72469e-14	0.909075	0.000130574
Cell_2012	1.7777e-13	4.68726e-08	5.47836e-10	4.22791e-21	1	1.58894e-09	1.13088e-07	3.77965e-15	2.75106e-07	2.8659e-08
Cell_2013	6.9399e-09	0.00343916	2.32975e-10	0.988721	1.49628e-07	1.81263e-05	2.50984e-06	2.82082e-15	0.00781057	8.05085e-06
Cell_2014	4.00921e-15	0.0240774	4.94166e-15	0.967038	7.10087e-06	3.73883e-05	6.89151e-05	2.23982e-11	0.00838477	0.000386306
Cell_2015	1.80756e-05	0.000408006	2.21599e-06	0.0151228	5.38783e-05	1.92858e-06	0.000836124	0.980456	0.000154987	0.00294572
Cell_2016	6.12764e-15	8.98641e-06	3.39733e-06	2.7644e-22	3.39968e-08	5.17819e-07	3.78231e-06	0.999928	5.37854e-05	1.8787e-06
Cell_2017	2.58123e-06	0.252754	0.00321907	5.97237e-11	0.000669578	0.000642705	0.0138819	0.507644	0.188386	0.0327999
Cell_2018	1.01995e-11	8.75417e-05	2.78941e-13	0.00721259	2.87465e-08	1.86815e-07	0.992646	5.74205e-14	5.208e-05	1.56679e-06
Cell_2019	0.00191116	0.00971922	1.90085e-05	0.967699	1.08445e-06	3.24245e-05	7.19561e-05	4.94353e-14	0.0204857	6.00237e-05
Cell_2020	2.62303e-10	0.000186546	1.27602e-05	1.23629e-07	1.52321e-05	2.17662e-05	0.000131696	0.990712	0.00809756	0.00082276
Cell_2021	7.3444e-09	0.000434703	9.52084e-11	0.999407	8.59526e-07	7.50696e-07	6.54513e-06	7.54767e-13	0.000103478	4.64271e-05
