cell	Node 0	Node 1	Node 2	Node 3	Node 4	Node 5	Node 6	Node 7	Node 8	Node 9	Node 10
Cell_2548	4.63471e-19	3.81043e-17	0.00232978	6.21328e-05	0.0384307	0.0263689	0.93186	0.000404798	1.77985e-19	1.18563e-13	0.000543615
Cell_2549	2.50837e-06	0.00751165	9.92057e-47	2.59752e-48	5.34235e-46	2.65134e-44	0.992372	3.99602e-46	2.2746e-05	9.14789e-05	7.41927e-48
Cell_2550	2.69823e-42	1.81772e-32	1.14537e-05	0.00225476	4.27504e-05	0.00868814	2.81039e-05	0.984511	6.94453e-41	8.02844e-28	0.00446377
Cell_2551	1.99766e-54	3.29241e-48	0.0322983	0.000841777	0.498596	0.392769	0.0627098	0.00589241	8.24254e-55	4.11269e-10	0.00689244
Cell_2552	9.94808e-40	2.97766e-21	0.0114334	0.000306771	0.095927	0.851489	0.0263272	0.0131509	2.51377e-39	1.11078e-15	0.00136516
Cell_2553	7.68939e-27	1.28867e-23	0.000934386	2.44439e-05	0.983567	8.3643e-08	0.0018231	1.25954e-09	2.33549e-32	3.66133e-06	0.0136475
Cell_2554	9.88091e-29	2.8795e-10	0.0170292	0.000443808	0.16098	0.768474	0.0392124	0.0115284	1.51292e-28	0.000107416	0.00222525
Cell_2555	1.26606e-46	8.14894e-28	0.00088663	2.31165e-05	0.00293749	0.979676	0.0017338	0.0147028	4.74654e-45	8.58095e-12	4.06221e-05
Cell_2556	1.14398e-16	5.4244e-08	0.00103372	2.8502e-05	0.00357063	0.975852	0.00397323	0.015488	3.6642e-15	1.60204e-06	5.22183e-05
Cell_2557	1.35113e-06	0.159993	6.78214e-48	1.76759e-49	1.38573e-46	3.19709e-47	0.838057	4.79634e-49	2.16107e-07	0.00194843	1.91558e-48
Cell_2558	1.95632e-39	5.58637e-25	0.00617937	0.000161981	0.967981	8.90906e-05	0.012129	1.34429e-06	9.56995e-43	1.66113e-10	0.0134584
Cell_2559	2.7618e-22	1.25962e-23	0.000932364	2.59392e-05	0.00313655	0.978346	0.00181732	0.0156676	9.83292e-21	2.82653e-05	4.6284e-05
Cell_2560	6.26543e-51	4.69347e-52	2.01565e-05	5.27595e-07	0.986248	1.42857e-14	3.91384e-05	2.15242e-16	1.50668e-61	3.95145e-18	0.0136923
Cell_2561	0.953072	0.0427822	4.67007e-11	1.22239e-12	6.26002e-09	1.0838e-12	0.00277734	1.63295e-14	0.000750472	0.000617929	8.69095e-11
Cell_2562	4.06642e-14	1.8238e-15	3.43579e-10	8.95353e-12	3.19277e-08	1.74509e-11	0.783363	2.61773e-13	7.00788e-17	0.216637	4.41309e-10
Cell_2563	7.99425e-113	4.5813e-91	2.47741e-12	0.0179903	1.92762e-11	2.17167e-10	4.80984e-12	0.907765	2.3777e-112	6.65093e-43	0.074245
Cell_2564	1.42832e-54	3.65367e-50	1.08544e-08	0.0101399	7.16301e-08	1.77479e-06	2.10937e-08	0.954366	7.9241e-54	8.02871e-26	0.035492
Cell_2565	5.2421e-09	0.974719	2.63929e-11	7.02168e-13	7.20768e-09	7.72218e-14	0.0118051	1.18259e-15	5.20405e-13	0.0134762	1.01708e-10
Cell_2566	0.19279	0.00867434	9.86722e-25	7.84203e-26	7.34247e-24	1.20437e-22	5.10898e-06	5.50977e-24	0.798424	0.000106307	3.09516e-25
Cell_2567	2.20251e-56	6.26217e-38	0.00778322	0.000202857	0.963267	0.000220197	0.0152068	3.30356e-06	2.11424e-59	2.03382e-21	0.0133163
Cell_2568	3.63983e-67	4.08154e-40	0.000845949	2.20986e-05	0.00271761	0.979997	0.0016435	0.0147362	1.43069e-65	3.20075e-14	3.76543e-05
Cell_2569	5.6186e-51	2.71989e-51	0.034755	0.000911501	0.57953	0.304614	0.0675284	0.00459864	1.67088e-51	5.27675e-26	0.00806162
Cell_2570	2.32557e-49	1.13324e-50	3.07878e-11	0.0628552	7.68427e-10	8.93922e-11	5.97807e-11	0.105051	2.29104e-50	2.38728e-16	0.832093
Cell_2571	0.953301	0.0428142	3.21289e-26	8.37477e-28	2.98753e-21	3.93581e-36	0.00336189	5.90542e-38	3.96234e-12	0.000522523	4.13043e-23
Cell_2572	1.7167e-94	8.49651e-87	6.04619e-10	0.00796898	3.4085e-09	1.27616e-07	1.17386e-09	0.968203	1.22942e-93	2.51103e-29	0.0238282
Cell_2573	1.08727e-46	1.10354e-34	0.0167143	0.000436602	0.178804	0.757598	0.0325788	0.0113913	1.67212e-46	2.4763e-16	0.0024773
Cell_2574	6.26413e-33	1.91691e-28	0.00299443	7.89252e-05	0.0150709	0.961206	0.00585559	0.0145834	6.82255e-32	2.01854e-12	0.000210692
Cell_2575	3.07189e-55	1.38453e-56	6.87411e-15	0.0126317	1.01286e-12	1.63238e-16	1.33489e-14	0.000172665	2.4751e-58	1.85871e-25	0.987196
Cell_2576	4.2937e-48	2.50898e-26	0.0302311	0.000841056	0.826476	0.0691777	0.0599704	0.00110784	3.33371e-49	5.58393e-08	0.0121958
Cell_2577	4.095e-16	7.33129e-06	2.96063e-13	7.833e-15	1.72122e-10	1.30191e-16	0.960177	1.98273e-18	6.10987e-21	0.0398159	2.41539e-12
Cell_2578	3.44625e-54	1.30407e-45	0.000947796	2.47108e-05	0.983581	4.93243e-08	0.00184449	7.4024e-10	6.08522e-60	3.48785e-25	0.0136016
Cell_2579	3.55475e-32	3.41886e-26	0.0340924	0.000888775	0.589106	0.279929	0.0832443	0.00420071	9.90338e-33	0.000392216	0.00814583
Cell_2580	4.75982e-10	0.980747	1.39713e-21	3.66591e-23	1.84814e-19	3.88613e-23	0.00723398	5.86949e-25	4.49214e-13	0.0120194	2.57209e-21
Cell_2581	3.05492e-28	3.74103e-15	0.0129298	0.000480919	0.940249	0.00156958	0.0258795	3.36052e-05	1.25828e-30	0.000308404	0.0185495
Cell_2582	1.57637e-09	7.07037e-11	2.7358e-08	7.12947e-10	1.54919e-06	6.32589e-09	0.963803	9.48931e-11	1.23674e-11	0.036195	2.14133e-08
Cell_2583	1.17477e-32	6.39769e-24	0.00148771	0.00016529	0.049983	0.0019591	0.943334	0.000125292	5.249e-34	2.49377e-08	0.00294548
Cell_2584	1.19716e-39	1.73199e-40	0.000836761	2.18146e-05	0.00268115	0.980088	0.00162475	0.0147079	4.75774e-38	2.31172e-06	3.70744e-05
Cell_2585	8.01014e-43	1.04872e-42	9.30724e-05	0.0118847	0.000600282	0.0127052	0.000183904	0.933876	3.71009e-42	6.3499e-30	0.0406565
Cell_2586	1.1166e-98	1.20026e-96	0.000815452	2.12548e-05	0.00251863	0.980318	0.00158326	0.0147084	4.55461e-97	3.17398e-58	3.48202e-05
Cell_2587	6.86659e-54	5.61366e-45	0.0338837	0.000883155	0.76416	0.122876	0.0657889	0.00184354	8.4489e-55	4.60774e-08	0.0105642
Cell_2588	1.28848e-45	8.81676e-32	0.0341874	0.000892519	0.680945	0.204724	0.0667458	0.00307652	2.61797e-46	8.58413e-15	0.00942911
Cell_2589	7.95233e-41	6.64483e-31	0.0290157	0.000757309	0.841236	0.0598899	0.056556	0.000899775	5.56928e-42	1.49107e-12	0.0116457
Cell_2590	4.47464e-69	1.28306e-56	8.91146e-17	0.00550498	3.03519e-14	1.59033e-19	1.73277e-16	5.65503e-06	2.70945e-73	2.58016e-34	0.994489
Cell_2591	0.951399	0.0437973	1.32589e-27	3.45709e-29	5.89768e-25	7.75585e-31	0.00425068	1.16405e-32	1.88828e-05	0.00053418	8.15625e-27
Cell_2592	4.14941e-40	6.95405e-37	0.0181076	0.000472123	0.926629	0.00664552	0.0352314	9.97385e-05	5.16699e-42	4.56429e-16	0.0128147
Cell_2593	1.44814e-66	1.07679e-60	1.64694e-26	0.0530738	5.2591e-25	2.58817e-26	3.34911e-26	0.0480102	7.7216e-68	3.84404e-51	0.898916
Cell_2594	1.4762e-59	2.58332e-51	0.0078886	0.000206369	0.0581998	0.903969	0.0153164	0.0136125	5.73959e-59	2.20791e-13	0.000807555
Cell_2595	2.87309e-47	1.96019e-39	1.64965e-14	0.035918	8.28333e-13	5.96755e-15	3.20691e-14	0.00747921	3.52643e-49	1.98961e-16	0.956603
Cell_2596	3.60227e-36	2.29875e-37	0.0125201	0.00171529	0.876438	0.00176146	0.0437387	0.000138913	1.71959e-38	5.36416e-30	0.0636879
Cell_2597	5.92987e-49	2.34473e-28	0.00897631	0.000234665	0.959401	0.000390114	0.0176889	5.87059e-06	8.74424e-52	5.41373e-15	0.0133033
Cell_2598	1.49673e-32	4.1543e-19	0.00315247	0.00163218	0.775892	2.30424e-05	0.00621232	6.86727e-06	3.71197e-36	9.59185e-06	0.213071
Cell_2599	1.57481e-19	3.65202e-11	8.35497e-14	2.17774e-15	6.88705e-13	6.06171e-12	0.930374	9.09488e-14	3.87668e-19	0.0696262	9.52144e-15
Cell_2600	3.28623e-60	1.8157e-55	0.0216001	0.000564021	0.911052	0.0120466	0.0419361	0.000181069	6.21855e-62	2.04108e-06	0.012618
Cell_2601	2.15983e-31	0.694329	1.16458e-34	3.04032e-36	6.41625e-34	2.8454e-32	0.297208	4.27596e-34	1.79051e-30	0.00846388	8.88464e-36
Cell_2602	2.92218e-48	1.31104e-49	0.0247588	0.000645784	0.392752	0.312819	0.258894	0.00469667	1.25272e-48	8.59915e-51	0.00543353
Cell_2603	6.2779e-40	2.82831e-41	0.0212259	0.000554306	0.235694	0.686607	0.041212	0.0103212	6.89032e-40	0.00112124	0.00326466
Cell_2604	3.53864e-72	1.50113e-52	0.00371017	9.67509e-05	0.975488	9.43593e-06	0.00720344	1.4164e-07	3.0536e-76	2.83047e-12	0.0134924
Cell_2605	0.0862884	0.00389546	2.15851e-51	5.62596e-53	1.09924e-50	6.70708e-49	3.5235e-05	1.00627e-50	0.909733	4.74427e-05	1.51964e-52
Cell_2606	8.45967e-48	9.81309e-38	0.00367515	9.59235e-05	0.0199624	0.954498	0.00715215	0.0143405	7.4548e-47	2.62459e-17	0.000276356
Cell_2607	1.12061e-81	3.72691e-67	1.52588e-09	0.00926501	9.2212e-09	2.74963e-07	2.96301e-09	0.961037	6.85158e-81	3.99483e-35	0.0296975
Cell_2608	2.87608e-76	3.11152e-61	0.00369271	9.62309e-05	0.0190494	0.955397	0.00716958	0.0143316	2.52478e-75	2.90553e-14	0.000263305
Cell_2609	1.47349e-80	1.7651e-67	4.62146e-11	0.00143778	1.51561e-10	5.56202e-08	8.97363e-11	0.996061	6.01704e-79	9.33103e-34	0.00250097
Cell_2610	5.33638e-23	2.00779e-07	1.05833e-06	1.17584e-07	2.21553e-05	5.04994e-06	0.97281	3.22964e-07	8.63966e-24	0.02716	1.3056e-06
Cell_2611	5.61298e-36	1.34884e-29	0.0152698	0.000398141	0.938234	0.00334129	0.0297315	5.01482e-05	4.16731e-38	5.66543e-10	0.0129754
Cell_2612	2.91155e-15	6.65619e-11	1.53911e-13	4.01391e-15	9.50135e-13	2.53813e-11	0.996755	3.81023e-13	1.62911e-14	0.00324469	1.31429e-14
Cell_2613	3.25891e-78	8.35398e-62	7.47125e-13	0.0477611	9.43959e-12	1.71797e-11	1.45075e-12	0.632172	2.54259e-78	6.54746e-29	0.320067
Cell_2614	4.77827e-16	6.52963e-16	0.00662155	0.000215735	0.0456927	0.911732	0.017849	0.0170989	2.23235e-15	2.98895e-12	0.000789615
Cell_2615	7.14506e-53	5.15816e-42	0.00882806	0.000231412	0.959882	0.000425468	0.017281	6.41989e-06	1.1684e-55	1.70884e-26	0.0133458
Cell_2616	0.0673949	0.00302398	2.45541e-13	6.56671e-15	1.12832e-12	9.95329e-11	0.00247222	1.53225e-12	0.926942	0.000167184	1.60052e-14
Cell_2617	3.74417e-58	3.96915e-53	0.00357734	9.33239e-05	0.0187312	0.956036	0.00694668	0.0143564	3.3951e-57	2.55272e-21	0.000259183
Cell_2618	5.09579e-22	2.16108e-07	0.00113574	2.96091e-05	0.00392833	0.968443	0.011876	0.0145331	1.47431e-20	1.41746e-08	5.43201e-05
Cell_2619	7.35845e-31	3.34233e-32	1.19495e-07	0.0353863	6.07722e-06	5.90201e-08	2.37901e-07	0.0100606	1.23316e-32	1.21373e-20	0.954547
Cell_2620	1.07826e-16	5.315e-17	2.85419e-09	1.30911e-09	2.03255e-08	3.44199e-07	1	9.08744e-08	4.41198e-16	8.80685e-10	4.9447e-09
Cell_2621	7.56216e-115	1.60175e-61	0.001437	3.74776e-05	0.00549022	0.974931	0.00278989	0.0146362	1.74078e-113	0.000602282	7.59471e-05
Cell_2622	2.1062e-64	3.93678e-58	9.60533e-19	0.0593286	2.64582e-17	2.07766e-18	1.86769e-18	0.0738695	1.54577e-65	7.91661e-36	0.866802
Cell_2623	2.36032e-68	1.73451e-59	4.8837e-24	0.0451857	1.89975e-22	4.22723e-24	9.48299e-24	0.0225138	6.93205e-70	2.20685e-26	0.932301
Cell_2624	4.60075e-22	1.4999e-18	0.0240844	0.0124696	0.355048	0.356063	0.0472035	0.106117	2.30782e-22	0.00151417	0.0975013
Cell_2625	1.08316e-41	2.25152e-36	0.0354267	0.000923538	0.648604	0.233702	0.0688692	0.00350692	2.42441e-42	2.28531e-13	0.0089683
Cell_2626	1.63872e-74	1.96407e-66	0.000948087	2.47184e-05	0.00322248	0.979224	0.00184078	0.0146958	5.74277e-73	5.19378e-28	4.45624e-05
Cell_2627	0.135151	0.00606213	2.92132e-06	0.00289367	1.94083e-05	0.000394809	3.05472e-05	0.225111	0.619741	0.000397617	0.0101968
Cell_2628	1.99047e-45	8.23296e-16	0.000234375	6.1162e-06	0.983693	2.06397e-10	0.00245077	3.10037e-12	5.94746e-53	5.40002e-17	0.0136156
Cell_2629	7.7498e-42	5.47315e-43	1.26336e-37	3.29522e-39	4.0602e-37	1.49382e-34	1	2.24282e-36	3.10917e-40	6.66839e-45	5.61709e-39
Cell_2630	9.41094e-37	2.6011e-25	0.0327457	0.0008559	0.746244	0.143818	0.0638265	0.00216382	1.40241e-37	5.83674e-07	0.0103456
Cell_2631	1.30842e-30	5.99474e-17	0.0202712	0.00054213	0.218667	0.70523	0.039947	0.0108566	1.54447e-30	0.00138412	0.0031018
Cell_2632	1.54605e-49	1.52748e-28	0.000942356	2.47136e-05	0.003084	0.979237	0.00188617	0.0147825	5.45104e-48	1.25923e-17	4.28985e-05
Cell_2633	2.12087e-31	8.97858e-30	0.0309159	0.000806789	0.463839	0.430864	0.0606823	0.00647228	1.00289e-31	2.66981e-15	0.00642025
Cell_2634	6.66144e-45	4.21514e-44	9.6605e-20	0.00705067	2.56498e-17	2.92216e-22	1.96449e-19	1.22765e-05	6.83685e-49	1.50477e-34	0.992937
Cell_2635	0.952338	0.0427215	1.70256e-27	4.43874e-29	1.30299e-25	1.66991e-28	0.00124651	2.50606e-30	0.00316932	0.000524972	1.8018e-27
Cell_2636	1.21155e-20	3.82992e-06	0.0192497	0.0005025	0.896645	0.00972933	0.0597559	0.000146196	2.0777e-22	0.00155303	0.0124148
Cell_2637	2.25358e-56	1.91218e-42	0.0354658	0.000924308	0.651923	0.23026	0.0689609	0.00345433	4.96438e-57	3.84527e-20	0.00901177
Cell_2638	1.99868e-44	1.35758e-32	0.00834459	0.000217468	0.417924	0.00271928	0.564977	4.07928e-05	2.20992e-46	1.40757e-15	0.0057769
Cell_2639	2.15059e-31	5.10831e-25	0.00183039	4.77302e-05	0.00748641	0.972363	0.00357356	0.0145955	3.87638e-30	4.97353e-08	0.000103545
Cell_2640	4.88766e-18	3.35769e-14	2.8093e-26	7.34041e-28	4.14083e-25	3.89081e-25	1	5.85196e-27	2.29681e-18	4.09393e-16	5.73874e-27
Cell_2641	1.19477e-43	4.11408e-34	0.00783859	0.000204681	0.0567754	0.883257	0.0378618	0.013276	4.56789e-43	3.1057e-15	0.000786333
Cell_2642	5.29229e-61	1.0961e-41	1.03028e-21	2.73021e-23	4.36284e-19	8.58035e-25	1	1.30884e-26	1.49547e-65	1.33958e-43	6.13223e-21
Cell_2643	2.85078e-43	1.28742e-44	0.0295042	0.000786848	0.829796	0.0696738	0.0574314	0.00106959	2.28418e-44	1.37766e-24	0.0117377
Cell_2644	2.58736e-20	0.136687	0.0125516	0.00032917	0.118936	0.58086	0.131248	0.00876864	4.06267e-20	0.00896536	0.0016544
Cell_2645	0.320996	0.0149775	0.0134441	0.000367925	0.463347	0.0211291	0.14058	0.000332849	0.0171172	0.000982379	0.00672574
Cell_2646	4.27033e-33	1.8955e-25	0.0208534	0.000551724	0.236698	0.687106	0.0410047	0.0104642	4.77409e-33	1.60123e-11	0.00332159
Cell_2647	3.74247e-14	0.0253973	2.68471e-34	6.99858e-36	7.98354e-30	7.00564e-43	0.974293	1.05124e-44	3.31354e-24	0.000309357	1.10386e-31
Cell_2648	1.67159e-63	2.49631e-57	0.0326563	0.000851097	0.798383	0.0922813	0.0634077	0.00138441	1.60273e-64	3.12623e-22	0.0110365
Cell_2649	4.99024e-28	2.16999e-28	0.000599854	0.000310572	0.782914	2.70676e-08	0.0011761	8.0669e-09	7.64029e-34	4.53351e-07	0.214999
Cell_2650	2.253e-22	1.49418e-19	0.000260887	1.27015e-05	0.0844939	7.73554e-07	0.91305	2.16787e-08	2.26664e-26	1.77723e-13	0.00218191
Cell_2651	1.65311e-16	7.88839e-15	0.00170821	4.5684e-05	0.980831	5.24227e-07	0.00347369	8.07016e-09	1.72133e-21	2.81608e-05	0.0139131
Cell_2652	9.79706e-43	1.83741e-33	0.0264436	0.000689726	0.849923	0.0456165	0.0648845	0.000684886	5.73431e-44	8.11539e-29	0.0117583
Cell_2653	9.14419e-54	5.6607e-47	0.00559689	0.000146079	0.0359764	0.932896	0.010871	0.0140157	5.17148e-53	4.33326e-19	0.000498041
Cell_2654	3.07148e-55	1.54173e-47	0.0359058	0.000935719	0.620788	0.260158	0.0697284	0.00390264	7.55099e-56	4.0926e-17	0.00858086
Cell_2655	0.440059	0.0197769	3.56881e-15	9.32201e-17	3.70911e-14	1.26643e-13	0.0100648	1.90418e-15	0.529849	0.00025001	5.13881e-16
Cell_2656	1.60008e-35	4.6927e-24	0.0167795	0.000438578	0.93103	0.00597076	0.0327836	8.98334e-05	1.93186e-37	1.52409e-07	0.0129074
Cell_2657	8.48396e-53	1.5965e-53	0.0141678	0.000369399	0.11851	0.825416	0.0275096	0.0123882	1.67708e-52	3.36318e-19	0.00163892
Cell_2658	4.96544e-95	3.12814e-84	0.00237118	6.31546e-05	0.979129	1.47689e-06	0.00460358	2.26427e-08	1.04936e-99	8.87069e-34	0.0138321
Cell_2659	1.97132e-57	1.79271e-43	0.0127789	0.000333803	0.947653	0.00126918	0.0248161	1.90836e-05	6.64308e-60	8.2197e-13	0.0131296
Cell_2660	1.18371e-48	5.60235e-36	3.50718e-07	9.1403e-09	1.84217e-06	9.25122e-05	0.999904	1.38784e-06	1.05942e-47	9.77405e-24	2.54648e-08
Cell_2661	3.11371e-35	1.93924e-32	0.00112397	3.04075e-05	0.00396027	0.977421	0.00218647	0.0152211	9.18729e-34	3.06918e-11	5.68274e-05
Cell_2662	1.25395e-52	5.1183e-39	0.0110861	0.000288929	0.953154	0.000753499	0.0215307	1.1304e-05	2.89177e-55	7.99587e-10	0.0131759
Cell_2663	1.64953e-46	2.76938e-23	0.0305644	0.000831242	0.831087	0.0641323	0.0603929	0.00100399	1.17437e-47	1.67683e-10	0.0119885
Cell_2664	7.3936e-31	1.12516e-31	0.00120009	3.13367e-05	0.00423832	0.977428	0.00235208	0.0146914	2.0432e-29	1.13586e-16	5.87002e-05
Cell_2665	1.11462e-34	1.03949e-25	0.0287363	0.000832469	0.848799	0.0516632	0.0559009	0.000861506	6.79923e-36	0.000164516	0.0130422
Cell_2666	9.44874e-60	1.36699e-60	1.97142e-13	0.0125434	2.92557e-11	3.97789e-15	3.87646e-13	0.00014569	6.4689e-63	1.15476e-46	0.987311
Cell_2667	1.04721e-58	6.86784e-51	0.0171909	0.000448077	0.930357	0.00560725	0.0333758	8.41288e-05	1.15896e-60	7.50541e-05	0.0128621
Cell_2668	4.12096e-41	1.89561e-38	0.0340458	0.000887313	0.701739	0.181136	0.0661054	0.00271742	7.43914e-42	0.00366882	0.00970054
Cell_2669	3.86898e-67	1.88098e-52	0.00500012	0.00013045	0.971677	3.77266e-05	0.00970819	5.66565e-07	9.90483e-71	7.45691e-15	0.0134459
Cell_2670	4.84862e-52	5.74285e-53	0.0340763	0.000901565	0.580876	0.305089	0.0662592	0.00464633	1.47291e-52	1.15485e-30	0.00815144
Cell_2671	4.83718e-27	1.82555e-23	1.37704e-08	0.0074317	7.903e-08	3.12223e-06	2.80025e-08	0.969943	3.72129e-26	6.51704e-14	0.0226225
Cell_2672	7.4045e-97	1.11437e-79	0.0131398	0.000344595	0.946432	0.00138759	0.0255106	2.0947e-05	2.65308e-99	1.61779e-31	0.0131649
Cell_2673	7.56331e-37	7.86389e-33	0.0334301	0.00104615	0.724975	0.160312	0.0653156	0.00288776	1.23062e-37	2.55402e-16	0.0120333
Cell_2674	7.46105e-71	1.80849e-49	0.0133993	0.000349351	0.115441	0.830699	0.0260482	0.012467	1.56944e-70	1.83562e-26	0.00159641
Cell_2675	3.56488e-53	2.24757e-38	0.0351707	0.000925163	0.692978	0.183748	0.0747276	0.00278227	6.31931e-54	1.12048e-17	0.00966858
Cell_2676	2.3159e-50	1.79249e-31	0.000924884	2.41302e-05	0.00302871	0.979146	0.00212969	0.0147049	8.31884e-49	6.68667e-26	4.19119e-05
Cell_2677	2.13783e-31	2.32719e-24	0.0240222	0.000630668	0.886977	0.0282529	0.0473387	0.000426965	8.53116e-33	5.37324e-11	0.0123512
Cell_2678	1.77158e-58	1.28982e-46	0.011986	0.000320551	0.949605	0.00132602	0.0232723	2.04133e-05	6.64997e-61	3.13672e-10	0.0134702
Cell_2679	1.69159e-35	9.32818e-37	0.0296891	0.00118602	0.472783	0.418985	0.0577047	0.00963453	8.09987e-36	4.52079e-13	0.0100176
Cell_2680	2.7491e-17	0.338914	3.9132e-19	1.02054e-20	4.45847e-18	1.30347e-17	0.656928	1.95676e-19	3.107e-17	0.00415714	6.16724e-20
Cell_2681	9.45032e-43	4.24711e-44	0.0188283	0.000490704	0.189405	0.740943	0.0365985	0.0111156	1.26184e-42	9.48294e-21	0.00261823
Cell_2682	0.952769	0.0429627	4.10821e-34	1.0709e-35	3.51348e-32	3.57605e-35	0.000931075	5.36587e-37	0.00281398	0.000523423	4.85783e-34
Cell_2683	8.29121e-09	7.17129e-06	1.01005e-26	4.2855e-17	2.2039e-25	3.70381e-26	0.998904	9.04575e-17	1.03159e-09	0.00108919	4.9597e-16
Cell_2684	2.99967e-20	1.90404e-08	0.0318368	0.000885731	0.591314	0.24101	0.122368	0.00385963	7.7048e-21	5.62341e-07	0.00872562
Cell_2685	3.81592e-33	6.28914e-27	0.00415655	0.000108797	0.974031	2.20268e-05	0.00815854	3.31875e-07	6.86121e-37	1.8701e-12	0.0135227
Cell_2686	7.28529e-15	4.64903e-16	0.00904629	0.000241932	0.0680781	0.889336	0.0179346	0.0136908	2.43011e-14	0.000706091	0.00096569
Cell_2687	7.80599e-49	9.83794e-47	0.00662437	0.000173944	0.966703	0.000166363	0.0128659	2.51456e-06	6.65157e-52	4.70822e-18	0.0134637
Cell_2688	1.1211e-37	6.21896e-38	0.00133696	3.81045e-05	0.980993	3.43966e-07	0.00259604	5.64303e-09	9.78641e-43	0.000205476	0.0148296
Cell_2689	2.25149e-22	2.97474e-23	0.0137086	0.000358616	0.133679	0.811394	0.0267202	0.0122182	4.52159e-22	6.67519e-05	0.00185484
Cell_2690	1.43966e-11	0.981707	6.89668e-24	1.81982e-25	3.52516e-22	2.75264e-24	0.00610407	4.18097e-26	1.94963e-13	0.0121887	4.93372e-24
Cell_2691	1.63064e-37	4.52956e-20	5.81442e-05	1.51715e-06	0.0221018	1.03182e-07	0.977533	1.54977e-09	9.81842e-42	2.1306e-08	0.000305884
Cell_2692	1.24049e-23	6.3217e-25	0.00750906	0.00388779	0.763431	0.000490134	0.014887	0.000146073	2.7473e-26	9.60135e-13	0.209649
Cell_2693	1.4712e-16	6.98579e-17	0.00318889	8.31513e-05	0.976785	5.82872e-06	0.00642674	8.74868e-08	9.12408e-21	1.23579e-06	0.0135094
Cell_2694	3.87487e-23	2.18401e-11	0.0190602	0.000501893	0.187215	0.73826	0.0407419	0.0111901	5.09239e-23	0.000415964	0.00261475
Cell_2695	7.06568e-35	3.90911e-25	0.000968524	3.15552e-05	0.980169	7.02597e-08	0.0018923	1.31767e-09	1.73913e-40	1.26959e-08	0.0169383
Cell_2696	4.96217e-44	1.30186e-30	0.0273343	0.000712987	0.864204	0.0414226	0.0537482	0.000621943	2.55143e-45	1.09974e-16	0.0119563
Cell_2697	1.26049e-29	4.00774e-23	0.0250871	0.000655402	0.880218	0.0320314	0.0493295	0.000481695	5.46068e-31	3.38554e-09	0.012197
Cell_2698	1.08425e-71	2.07264e-56	0.0138418	0.00036199	0.943978	0.00182216	0.0268749	2.74303e-05	4.84294e-74	3.77257e-18	0.013094
Cell_2699	7.46407e-43	4.28513e-30	0.0322233	0.00256096	0.556878	0.308135	0.0626302	0.0140966	2.42175e-43	2.07673e-06	0.0234747
Cell_2700	1.45687e-51	3.68812e-33	0.0156264	0.000410976	0.936343	0.00362126	0.030654	5.48223e-05	1.14553e-53	0.000227639	0.0130617
Cell_2701	1.76869e-41	2.26136e-32	0.006101	0.000162405	0.0399016	0.927167	0.0118973	0.0142068	9.11996e-41	1.82763e-14	0.000563372
Cell_2702	2.41795e-47	2.40659e-40	1.82913e-14	0.00519688	6.60132e-12	2.10441e-17	3.55487e-14	3.44165e-06	9.43876e-52	2.49906e-16	0.9948
Cell_2703	0.777209	0.0351394	1.4722e-16	3.88469e-18	4.81473e-15	2.51809e-16	0.142111	3.82471e-18	0.0451049	0.000435525	6.73856e-17
Cell_2704	1.03678e-40	6.5592e-33	0.0326231	0.00203379	0.763681	0.109117	0.0633747	0.00391575	1.17663e-41	1.99561e-06	0.0252522
Cell_2705	4.1003e-119	7.08784e-86	0.0223314	0.000894534	0.241603	0.671204	0.0433572	0.0154766	4.18156e-119	1.33645e-45	0.00513324
Cell_2706	3.82706e-65	1.11769e-51	0.00445694	0.000116207	0.0258198	0.946005	0.00865307	0.014198	2.75616e-64	0.000394203	0.000357071
Cell_2707	2.72915e-07	1.62449e-08	0.0340151	0.000894902	0.597832	0.270435	0.0783249	0.0040955	7.3621e-08	0.00605997	0.00834238
Cell_2708	4.56803e-30	8.2025e-18	1.00498e-15	2.61989e-17	7.21104e-14	1.45737e-16	1	2.18692e-18	2.24762e-32	8.19114e-14	9.97078e-16
Cell_2709	4.80736e-59	1.16783e-46	0.0235622	0.000614488	0.266386	0.650148	0.0458442	0.00976001	4.50077e-59	7.66506e-26	0.00368482
Cell_2710	3.29292e-66	1.47738e-67	0.00141238	3.68162e-05	0.00540406	0.97569	0.00274217	0.0146399	7.71834e-65	5.40957e-26	7.4716e-05
Cell_2711	0.952361	0.0427652	2.52895e-33	7.2077e-35	1.88342e-31	3.22028e-34	0.000238104	5.28312e-36	0.0041147	0.000521092	2.84715e-33
Cell_2712	6.54783e-88	7.26989e-73	0.0045724	0.000143087	0.0261666	0.942822	0.00887794	0.0169834	4.58106e-87	7.71933e-37	0.000434321
Cell_2713	1.31692e-72	9.04692e-69	0.00532771	0.000139293	0.970667	5.06218e-05	0.0103535	7.61843e-07	4.24562e-76	1.98801e-44	0.0134606
Cell_2714	3.17984e-41	5.24079e-35	1.16638e-05	3.06863e-07	0.000242679	5.26855e-05	0.999688	7.97875e-07	4.87347e-42	1.97227e-31	3.38644e-06
Cell_2715	2.56676e-35	1.1523e-36	8.90421e-09	0.0616227	2.26165e-07	2.71575e-08	1.73425e-08	0.108187	2.65622e-36	1.86208e-17	0.83019
