cell	Node 0	Node 1	Node 2
Cell_2251	4.15946e-34	0.647881	0.352119
Cell_2252	2.66408e-62	0.646421	0.353579
Cell_2253	3.60235e-79	0.64644	0.35356
Cell_2254	1.46379e-27	0.645605	0.354395
Cell_2255	1.66094e-16	0.586642	0.413358
Cell_2256	1.18778e-15	0.454165	0.545835
Cell_2257	1.76435e-48	0.927895	0.0721052
Cell_2258	9.92511e-48	0.646292	0.353708
Cell_2259	7.42285e-41	1	1.43059e-10
Cell_2260	1.04345e-37	1	7.72949e-11
Cell_2261	2.03617e-60	0.646432	0.353568
Cell_2262	0.000227781	1.06668e-17	0.999772
Cell_2263	2.14892e-22	1	5.96865e-09
Cell_2264	5.39276e-24	4.51807e-55	1
Cell_2265	5.88141e-83	0.647013	0.352987
Cell_2266	4.63122e-91	0.646444	0.353556
Cell_2267	2.51782e-51	0.841084	0.158916
Cell_2268	2.46771e-27	4.03629e-31	1
Cell_2269	5.27242e-51	0.646741	0.353259
Cell_2270	1.88957e-07	2.68394e-21	1
Cell_2271	2.00715e-64	0.646447	0.353553
Cell_2272	5.38672e-67	0.646412	0.353588
Cell_2273	6.69744e-77	1	1.49629e-16
Cell_2274	1.24411e-34	3.47548e-12	1
Cell_2275	7.97378e-37	0.646442	0.353558
Cell_2276	0.9811	5.43034e-29	0.0188995
Cell_2277	4.74752e-24	0.999999	9.45884e-07
Cell_2278	3.42254e-87	0.646444	0.353556
Cell_2279	2.38359e-83	0.64644	0.35356
Cell_2280	0.994996	2.40721e-43	0.00500448
Cell_2281	0.999973	1.13206e-26	2.68813e-05
Cell_2282	6.9553e-59	0.646451	0.353549
Cell_2283	2.19315e-61	0.646708	0.353292
Cell_2284	9.19852e-39	0.646373	0.353627
Cell_2285	1.83054e-12	0.586605	0.413395
Cell_2286	2.69675e-92	0.646447	0.353553
Cell_2287	0.994832	1.38685e-35	0.00516845
Cell_2288	2.31056e-50	0.964054	0.0359457
Cell_2289	7.12249e-42	0.646382	0.353618
Cell_2290	2.06206e-09	0.999072	0.000927547
Cell_2291	0.948892	0.0232118	0.0278964
Cell_2292	6.51472e-41	0.645813	0.354187
Cell_2293	3.98032e-50	0.646454	0.353546
Cell_2294	7.12623e-18	0.45692	0.54308
Cell_2295	1.91333e-42	1	1.27903e-14
Cell_2296	0.999513	1.0922e-46	0.000487296
Cell_2297	0.99724	2.90344e-24	0.00276049
Cell_2298	2.92494e-50	0.651358	0.348642
Cell_2299	4.93316e-71	1	1.89731e-08
Cell_2300	3.51085e-14	0.632351	0.367649
Cell_2301	2.88288e-29	0.645896	0.354104
Cell_2302	7.5497e-15	1.11173e-16	1
Cell_2303	1.60193e-34	0.645912	0.354088
Cell_2304	3.61889e-30	1	2.54367e-12
Cell_2305	4.89661e-55	0.645582	0.354418
Cell_2306	9.29536e-58	0.646486	0.353514
Cell_2307	2.66233e-21	1	9.64665e-10
Cell_2308	4.60639e-91	0.646444	0.353556
Cell_2309	6.60654e-32	0.641285	0.358715
Cell_2310	4.70996e-40	0.649707	0.350293
Cell_2311	2.0865e-11	0.45415	0.54585
Cell_2312	1.79886e-28	0.645336	0.354664
Cell_2313	1.91377e-71	0.646438	0.353562
Cell_2314	1.263e-56	3.2016e-09	1
Cell_2315	9.94751e-64	1	1.77852e-12
Cell_2316	6.18059e-33	0.646602	0.353398
Cell_2317	8.88753e-61	1	2.31303e-08
Cell_2318	2.83155e-40	0.64644	0.35356
Cell_2319	2.49727e-09	0.63462	0.36538
Cell_2320	1.92548e-65	0.64653	0.35347
Cell_2321	7.86428e-99	1	1.128e-22
Cell_2322	3.96304e-28	0.646315	0.353685
Cell_2323	1.8185e-47	0.647078	0.352922
Cell_2324	1.49828e-37	0.646424	0.353576
Cell_2325	5.35497e-82	0.646447	0.353553
Cell_2326	3.90754e-22	0.641294	0.358706
Cell_2327	1.00121e-47	0.645904	0.354096
Cell_2328	1.64513e-22	0.45536	0.54464
Cell_2329	5.64377e-05	0.454137	0.545806
Cell_2330	1.59834e-22	0.645472	0.354528
Cell_2331	0.99679	2.28327e-25	0.00321011
Cell_2332	5.60272e-80	0.646455	0.353545
Cell_2333	1.07829e-40	0.454159	0.545841
Cell_2334	1.11249e-36	0.646401	0.353599
Cell_2335	1.93794e-25	0.999661	0.000339272
Cell_2336	4.47398e-60	1	1.69631e-11
Cell_2337	2.0844e-35	0.645569	0.354431
Cell_2338	4.46121e-46	0.646444	0.353556
Cell_2339	3.10487e-52	0.646439	0.353561
Cell_2340	9.78369e-34	0.647038	0.352962
Cell_2341	1.11987e-88	0.646422	0.353578
Cell_2342	0.996023	1.08022e-23	0.00397661
Cell_2343	3.30296e-61	0.646432	0.353568
Cell_2344	2.12306e-73	1	7.26967e-15
Cell_2345	2.72202e-60	1	9.77967e-09
Cell_2346	1.25182e-35	0.646244	0.353756
Cell_2347	3.6153e-43	0.0212066	0.978793
Cell_2348	1.55103e-29	0.997237	0.00276316
Cell_2349	5.13551e-55	0.646442	0.353558
Cell_2350	0.999339	7.87022e-30	0.000661265
Cell_2351	6.82926e-10	2.67929e-21	1
Cell_2352	4.11334e-35	0.64646	0.35354
Cell_2353	2.77076e-55	1	3.83898e-13
Cell_2354	3.96419e-66	0.999592	0.000407609
Cell_2355	1.22687e-48	0.646303	0.353697
Cell_2356	3.13891e-56	0.646425	0.353575
Cell_2357	6.12081e-40	0.644759	0.355241
Cell_2358	5.43332e-104	0.999994	6.39257e-06
Cell_2359	5.97777e-37	0.646072	0.353928
Cell_2360	4.04312e-106	0.999953	4.72387e-05
Cell_2361	1.09461e-62	1	2.5371e-11
Cell_2362	3.04627e-15	5.12976e-26	1
Cell_2363	7.25654e-41	0.647737	0.352263
Cell_2364	6.70216e-46	0.646316	0.353684
Cell_2365	1.09198e-61	0.646441	0.353559
Cell_2366	1.24501e-71	0.646437	0.353563
Cell_2367	5.31511e-53	0.646443	0.353557
Cell_2368	4.43981e-60	0.999589	0.000410962
Cell_2369	3.08639e-16	0.643393	0.356607
Cell_2370	1.65375e-34	0.646536	0.353464
Cell_2371	8.92181e-15	2.55166e-44	1
Cell_2372	1.32927e-47	0.646371	0.353629
Cell_2373	6.12509e-66	0.646445	0.353555
Cell_2374	6.51424e-51	0.646518	0.353482
Cell_2375	1.17441e-33	0.645153	0.354847
Cell_2376	1.01148e-15	4.3732e-05	0.999956
Cell_2377	2.55364e-76	0.64645	0.35355
Cell_2378	0.998136	2.15827e-21	0.00186393
Cell_2379	1.24912e-38	0.919452	0.0805479
Cell_2380	3.48564e-45	0.646365	0.353635
Cell_2381	2.23929e-34	0.999963	3.68542e-05
Cell_2382	4.90911e-119	1	7.09472e-13
Cell_2383	0.999343	7.59156e-22	0.000656791
Cell_2384	7.3011e-74	1	3.30352e-14
Cell_2385	1.41391e-32	7.37327e-15	1
Cell_2386	2.41727e-58	3.07807e-38	1
Cell_2387	9.20163e-35	0.645916	0.354084
Cell_2388	1.02982e-67	1	1.90814e-15
Cell_2389	7.35865e-49	0.999995	5.35005e-06
Cell_2390	7.62808e-20	0.644756	0.355244
Cell_2391	6.6099e-47	1	2.35026e-08
Cell_2392	1.74029e-106	0.646449	0.353551
Cell_2393	1.92838e-51	0.646688	0.353312
Cell_2394	6.56391e-75	0.646443	0.353557
Cell_2395	7.81255e-51	0.646403	0.353597
Cell_2396	1.03354e-57	0.646443	0.353557
Cell_2397	4.72701e-74	0.646458	0.353542
Cell_2398	3.03906e-105	1	3.26951e-19
Cell_2399	5.60467e-84	1	7.11084e-15
Cell_2400	1.21155e-53	0.646371	0.353629
Cell_2401	4.43304e-38	1	1.08366e-19
Cell_2402	1.60391e-61	0.64624	0.35376
Cell_2403	0.999383	2.62098e-35	0.000617057
Cell_2404	8.23109e-41	0.64622	0.35378
Cell_2405	1.96454e-45	0.646401	0.353599
Cell_2406	3.36306e-25	0.646676	0.353324
Cell_2407	8.65003e-15	1.18708e-26	1
Cell_2408	1.33166e-15	0.645544	0.354456
Cell_2409	2.52224e-52	0.646232	0.353768
Cell_2410	2.48317e-61	0.646587	0.353413
Cell_2411	2.5951e-95	0.646446	0.353554
Cell_2412	2.38436e-73	1	9.11513e-09
Cell_2413	2.07111e-38	0.608408	0.391592
Cell_2414	0.993559	3.59499e-32	0.00644131
Cell_2415	1.40275e-60	0.646796	0.353204
Cell_2416	4.78745e-62	0.646542	0.353458
Cell_2417	7.32203e-29	0.646656	0.353344
Cell_2418	3.94001e-27	0.70786	0.29214
Cell_2419	1.1897e-72	0.999911	8.91375e-05
Cell_2420	1.90844e-58	1	1.7263e-16
Cell_2421	1.81088e-39	0.646401	0.353599
Cell_2422	2.53158e-77	0.646441	0.353559
Cell_2423	4.16005e-43	1	5.93562e-14
Cell_2424	3.70746e-43	0.646398	0.353602
Cell_2425	6.62072e-20	0.645432	0.354568
Cell_2426	2.12709e-110	0.646451	0.353549
Cell_2427	1.40048e-64	0.991767	0.0082333
Cell_2428	3.91647e-20	0.645265	0.354735
Cell_2429	3.93038e-24	0.615272	0.384728
Cell_2430	2.51198e-45	0.646438	0.353562
Cell_2431	8.92944e-26	0.645408	0.354592
Cell_2432	1.33492e-80	1	2.2605e-20
Cell_2433	2.29906e-79	0.646417	0.353583
Cell_2434	0.999908	3.87279e-26	9.20175e-05
Cell_2435	2.41485e-88	0.646442	0.353558
Cell_2436	5.9333e-52	0.646416	0.353584
Cell_2437	0.0116056	8.75758e-35	0.988394
Cell_2438	0.999681	3.95462e-53	0.000319396
Cell_2439	1.5112e-62	0.646435	0.353565
Cell_2440	1.98413e-63	0.64644	0.35356
Cell_2441	2.76586e-26	0.621301	0.378699
Cell_2442	1.2122e-56	0.786512	0.213488
Cell_2443	1.22863e-11	0.454187	0.545813
Cell_2444	3.32781e-31	0.646264	0.353736
Cell_2445	9.75068e-12	3.04164e-42	1
Cell_2446	2.19561e-45	0.646301	0.353699
Cell_2447	1.25492e-76	0.646452	0.353548
Cell_2448	1.17101e-55	0.646438	0.353562
Cell_2449	3.22397e-46	1	9.6419e-10
Cell_2450	0.965554	6.41286e-19	0.0344462
Cell_2451	1.86223e-44	0.646435	0.353565
Cell_2452	3.41249e-44	0.999888	0.000111983
Cell_2453	6.86195e-37	0.646936	0.353064
Cell_2454	0.999161	5.97051e-26	0.000839032
Cell_2455	0.997903	2.43882e-21	0.0020973
Cell_2456	1.4976e-82	1	1.51356e-22
Cell_2457	1.03136e-55	0.646448	0.353552
Cell_2458	4.24601e-76	0.646445	0.353555
Cell_2459	1.48814e-79	0.646466	0.353534
Cell_2460	1.26857e-25	0.644891	0.355109
Cell_2461	3.39744e-52	0.646614	0.353386
Cell_2462	2.47783e-49	0.646402	0.353598
Cell_2463	2.86733e-08	2.49906e-13	1
Cell_2464	1.00605e-25	0.0428691	0.957131
Cell_2465	0.965974	1.3023e-09	0.0340259
Cell_2466	4.68214e-100	0.646443	0.353557
Cell_2467	0.999826	2.27117e-27	0.000174163
Cell_2468	1.90361e-76	0.693202	0.306798
Cell_2469	3.00001e-75	0.646453	0.353547
Cell_2470	6.81685e-82	1	1.90468e-37
Cell_2471	0.754947	1.27626e-36	0.245053
Cell_2472	1.05991e-32	0.454154	0.545846
Cell_2473	1.56258e-17	0.634183	0.365817
Cell_2474	8.8446e-51	7.81509e-07	0.999999
Cell_2475	6.37933e-43	0.646916	0.353084
Cell_2476	1.44039e-80	0.646407	0.353593
Cell_2477	3.18413e-64	1	1.54833e-08
Cell_2478	8.58606e-47	0.786522	0.213478
Cell_2479	2.80528e-51	1	1.09606e-13
Cell_2480	1.65923e-59	0.844473	0.155527
Cell_2481	1.10883e-76	0.646403	0.353597
Cell_2482	6.33447e-28	0.639012	0.360988
Cell_2483	1.91573e-64	0.646454	0.353546
Cell_2484	3.29536e-62	0.646442	0.353558
Cell_2485	3.76001e-53	1	1.95593e-25
Cell_2486	7.0856e-37	0.0181293	0.981871
Cell_2487	1.19998e-42	0.647823	0.352177
Cell_2488	3.97655e-36	0.646516	0.353484
Cell_2489	8.69205e-06	5.12555e-26	0.999991
Cell_2490	9.7643e-60	0.646133	0.353867
Cell_2491	3.52557e-77	0.646511	0.353489
Cell_2492	3.95031e-65	0.645406	0.354594
Cell_2493	4.47844e-10	0.586564	0.413436
Cell_2494	1.99405e-54	0.999969	3.06772e-05
Cell_2495	3.83619e-40	0.646442	0.353558
Cell_2496	3.59691e-51	0.64013	0.35987
Cell_2497	1.88746e-78	0.646433	0.353567
Cell_2498	7.4434e-67	0.64544	0.35456
Cell_2499	1.27348e-06	0.608451	0.391548
Cell_2500	6.19557e-63	0.646188	0.353812
Cell_2501	6.51373e-05	7.15672e-23	0.999935
Cell_2502	7.06605e-51	0.647484	0.352516
Cell_2503	1.47221e-30	5.26528e-12	1
Cell_2504	1.89208e-51	0.646368	0.353632
Cell_2505	4.78789e-23	0.646998	0.353002
Cell_2506	1.17278e-81	0.646443	0.353557
Cell_2507	9.18082e-26	4.5128e-37	1
Cell_2508	6.01107e-28	0.646366	0.353634
Cell_2509	8.95535e-60	1	1.82668e-19
Cell_2510	1.19761e-58	0.646455	0.353545
Cell_2511	1.64926e-81	1	3.08677e-10
Cell_2512	0.978962	2.83508e-14	0.0210384
Cell_2513	6.04835e-18	0.643896	0.356104
Cell_2514	1.39504e-63	0.651565	0.348435
Cell_2515	9.05372e-21	0.645852	0.354148
Cell_2516	1.43161e-88	0.64643	0.35357
Cell_2517	1.14711e-10	6.25632e-12	1
Cell_2518	0.999122	3.48147e-22	0.000878327
Cell_2519	3.22605e-39	0.999994	5.99562e-06
Cell_2520	4.21469e-56	0.646473	0.353527
Cell_2521	1.45654e-24	0.99814	0.0018599
Cell_2522	1.568e-21	0.454478	0.545522
Cell_2523	1.12293e-55	0.645297	0.354703
Cell_2524	2.5549e-42	0.646608	0.353392
Cell_2525	2.135e-45	0.999967	3.32253e-05
Cell_2526	6.84997e-46	0.646289	0.353711
Cell_2527	2.90821e-17	0.64476	0.35524
Cell_2528	0.999965	6.46732e-25	3.49972e-05
Cell_2529	1.23005e-60	0.682709	0.317291
Cell_2530	9.9767e-53	0.646122	0.353878
Cell_2531	6.06656e-18	0.000317835	0.999682
Cell_2532	2.9751e-40	0.646347	0.353653
Cell_2533	9.75963e-20	0.645714	0.354286
Cell_2534	4.57112e-42	0.646468	0.353532
Cell_2535	2.52739e-31	0.646698	0.353302
Cell_2536	6.52895e-53	0.646403	0.353597
Cell_2537	1.31592e-16	0.629202	0.370798
Cell_2538	6.30673e-34	0.635337	0.364663
Cell_2539	2.20021e-96	1	2.72497e-17
Cell_2540	6.64461e-28	0.206682	0.793318
Cell_2541	2.73542e-61	1	7.74894e-18
Cell_2542	7.47883e-55	0.646474	0.353526
Cell_2543	5.86529e-34	0.999992	7.78303e-06
Cell_2544	1.25324e-46	0.646386	0.353614
Cell_2545	8.38815e-26	0.650343	0.349657
Cell_2546	4.1486e-41	0.642492	0.357508
Cell_2547	1.75476e-62	0.646478	0.353522
Cell_2548	3.95916e-19	0.0288859	0.971114
Cell_2549	3.2425e-06	1.79628e-45	0.999997
Cell_2550	4.42576e-41	0.998425	0.00157459
Cell_2551	2.96954e-54	0.646441	0.353559
Cell_2552	4.28346e-39	0.634509	0.365491
Cell_2553	3.32326e-25	0.646157	0.353843
Cell_2554	2.443e-28	0.634126	0.365874
Cell_2555	6.09238e-45	0.645962	0.354038
Cell_2556	4.33384e-15	0.587249	0.412751
Cell_2557	2.12902e-06	1.45376e-46	0.999998
Cell_2558	1.29576e-38	0.645777	0.354223
Cell_2559	1.38226e-20	0.647039	0.352961
Cell_2560	1.33548e-47	0.646491	0.353509
Cell_2561	0.997422	7.22888e-10	0.00257819
Cell_2562	4.26252e-14	5.27165e-09	1
Cell_2563	1.48219e-112	1	3.56149e-11
Cell_2564	4.02891e-54	1	2.72685e-07
Cell_2565	4.46467e-07	3.79714e-08	1
Cell_2566	0.999977	8.93717e-23	2.31806e-05
Cell_2567	1.13163e-55	0.646017	0.353983
Cell_2568	2.03522e-65	0.646428	0.353572
Cell_2569	6.71172e-51	0.646473	0.353527
Cell_2570	1.26363e-49	1	1.24744e-10
Cell_2571	0.997015	5.11984e-25	0.00298538
Cell_2572	7.17989e-94	1	1.93218e-08
Cell_2573	2.59857e-46	0.646207	0.353793
Cell_2574	9.03018e-32	0.646102	0.353898
Cell_2575	1.35988e-54	1	2.28519e-13
Cell_2576	6.13141e-48	0.645841	0.354159
Cell_2577	3.38364e-16	3.70925e-12	1
Cell_2578	1.39456e-52	0.646289	0.353711
Cell_2579	3.85495e-32	0.629511	0.370489
Cell_2580	7.33313e-08	3.46e-18	1
Cell_2581	9.66035e-28	0.649758	0.350242
Cell_2582	1.31088e-09	3.41176e-07	1
Cell_2583	1.00726e-32	0.0217705	0.978229
Cell_2584	6.59721e-38	0.64644	0.35356
Cell_2585	1.94917e-42	0.998006	0.00199393
Cell_2586	5.65859e-97	0.646443	0.353557
Cell_2587	9.18871e-54	0.646441	0.353559
Cell_2588	1.81372e-45	0.646088	0.353912
Cell_2589	1.20806e-40	0.646196	0.353804
Cell_2590	2.40485e-68	1	4.12565e-15
Cell_2591	0.99594	2.27341e-26	0.00406014
Cell_2592	9.51376e-40	0.646304	0.353696
Cell_2593	8.30022e-67	1	8.69087e-26
Cell_2594	7.36155e-59	0.646489	0.353511
Cell_2595	2.54852e-47	1	1.17007e-13
Cell_2596	1.03186e-35	0.646845	0.353155
Cell_2597	2.92279e-48	0.645472	0.354528
Cell_2598	1.09509e-31	0.785793	0.214207
Cell_2599	1.28242e-19	1.07938e-12	1
Cell_2600	6.82393e-60	0.646469	0.353531
Cell_2601	9.68454e-31	7.03627e-33	1
Cell_2602	3.35177e-48	0.45416	0.54584
Cell_2603	1.29908e-39	0.646466	0.353534
Cell_2604	4.30264e-71	0.64645	0.35355
Cell_2605	0.999669	3.64094e-49	0.000330859
Cell_2606	1.0043e-46	0.646303	0.353697
Cell_2607	3.72631e-81	1	4.19435e-08
Cell_2608	3.52422e-75	0.646441	0.353559
Cell_2609	3.09488e-79	1	8.18597e-09
Cell_2610	3.957e-23	1.54639e-05	0.999985
Cell_2611	1.54093e-35	0.646255	0.353745
Cell_2612	2.53311e-15	1.85602e-12	1
Cell_2613	2.14342e-78	1	3.98388e-12
Cell_2614	2.61841e-15	0.624513	0.375487
Cell_2615	3.25283e-52	0.645962	0.354038
Cell_2616	0.961363	4.98231e-11	0.0386369
Cell_2617	4.45811e-57	0.646444	0.353556
Cell_2618	1.37606e-20	0.454154	0.545846
Cell_2619	6.38973e-31	0.999999	8.66429e-07
Cell_2620	8.56253e-17	6.61782e-08	1
Cell_2621	2.25457e-113	0.646454	0.353546
Cell_2622	1.09432e-64	1	4.12488e-18
Cell_2623	4.22471e-68	1	7.45578e-23
Cell_2624	4.48683e-22	0.786066	0.213934
Cell_2625	1.34532e-41	0.64636	0.35364
Cell_2626	7.83875e-73	0.646446	0.353554
Cell_2627	0.568802	0.430955	0.00024338
Cell_2628	2.55293e-43	0.454167	0.545833
Cell_2629	8.75976e-42	2.26908e-36	1
Cell_2630	1.24952e-36	0.646215	0.353785
Cell_2631	2.47081e-30	0.645767	0.354233
Cell_2632	6.76813e-48	0.644443	0.355557
Cell_2633	2.83671e-31	0.64572	0.35428
Cell_2634	2.93693e-44	1	3.53815e-18
Cell_2635	0.998896	2.69805e-26	0.00110447
Cell_2636	2.42851e-20	0.608419	0.391581
Cell_2637	2.96635e-56	0.646341	0.353659
Cell_2638	2.40483e-44	0.142482	0.857518
Cell_2639	5.2341e-30	0.646074	0.353926
Cell_2640	6.08297e-18	5.04438e-25	1
Cell_2641	6.00225e-43	0.559542	0.440458
Cell_2642	5.94423e-61	1.8493e-20	1
Cell_2643	4.45778e-43	0.646566	0.353434
Cell_2644	5.8893e-20	0.454236	0.545764
Cell_2645	0.456655	0.247137	0.296208
Cell_2646	8.36059e-33	0.645776	0.354224
Cell_2647	4.3763e-14	4.94961e-33	1
Cell_2648	2.15802e-63	0.646438	0.353562
Cell_2649	1.93262e-26	0.786047	0.213953
Cell_2650	1.96187e-22	0.00358356	0.996416
Cell_2651	3.87841e-15	0.643595	0.356405
Cell_2652	1.55674e-42	0.629124	0.370876
Cell_2653	7.04866e-53	0.646433	0.353567
Cell_2654	3.87201e-55	0.646426	0.353574
Cell_2655	0.981071	1.18439e-13	0.0189287
Cell_2656	3.97138e-35	0.646054	0.353946
Cell_2657	2.68831e-52	0.646442	0.353558
Cell_2658	9.15836e-94	0.646725	0.353275
Cell_2659	6.41959e-57	0.646457	0.353543
Cell_2660	1.05168e-48	4.21582e-06	0.999996
Cell_2661	1.19318e-33	0.646797	0.353203
Cell_2662	5.05591e-52	0.646422	0.353578
Cell_2663	2.59374e-46	0.645806	0.354194
Cell_2664	2.70676e-29	0.645828	0.354172
Cell_2665	1.66868e-34	0.647733	0.352267
Cell_2666	2.31701e-59	1	4.01763e-12
Cell_2667	2.60787e-58	0.646445	0.353555
Cell_2668	5.21097e-41	0.646438	0.353562
Cell_2669	3.13702e-66	0.646454	0.353546
Cell_2670	6.36397e-52	0.646535	0.353465
Cell_2671	1.98678e-26	1	4.78482e-07
Cell_2672	2.59681e-96	0.646524	0.353476
Cell_2673	9.35113e-37	0.648567	0.351433
Cell_2674	2.28223e-70	0.646362	0.353638
Cell_2675	4.18929e-53	0.640256	0.359744
Cell_2676	1.13187e-48	0.63414	0.36586
Cell_2677	3.64677e-31	0.645527	0.354473
Cell_2678	6.01847e-58	0.646774	0.353226
Cell_2679	2.3918e-35	0.653057	0.346943
Cell_2680	4.99871e-17	1.06634e-17	1
Cell_2681	2.30016e-42	0.646363	0.353637
Cell_2682	0.999168	6.59058e-33	0.000831642
Cell_2683	7.41045e-09	1.10747e-15	1
Cell_2684	3.78683e-20	0.587378	0.412622
Cell_2685	3.87192e-32	0.645759	0.354241
Cell_2686	3.49667e-14	0.645355	0.354645
Cell_2687	5.32902e-48	0.646515	0.353485
Cell_2688	3.28739e-36	0.647628	0.352372
Cell_2689	6.32333e-22	0.646226	0.353774
Cell_2690	2.83063e-09	2.01202e-20	1
Cell_2691	1.42664e-37	0.000714265	0.999286
Cell_2692	4.10668e-23	0.785489	0.214511
Cell_2693	2.05167e-15	0.643892	0.356108
Cell_2694	8.30831e-23	0.639832	0.360168
Cell_2695	3.12898e-33	0.649189	0.350811
Cell_2696	7.00602e-44	0.645592	0.354408
Cell_2697	2.29858e-29	0.645612	0.354388
Cell_2698	3.38076e-71	0.646485	0.353515
Cell_2699	9.66529e-43	0.67078	0.32922
Cell_2700	3.76575e-51	0.64586	0.35414
Cell_2701	1.2173e-40	0.646419	0.353581
Cell_2702	1.41504e-46	1	8.96605e-13
Cell_2703	0.852976	2.71461e-15	0.147024
Cell_2704	1.29588e-40	0.663359	0.336641
Cell_2705	7.33886e-119	0.653181	0.346819
Cell_2706	3.67776e-64	0.64645	0.35355
Cell_2707	3.43309e-07	0.634249	0.365751
Cell_2708	3.65202e-30	1.20795e-14	1
Cell_2709	9.2959e-59	0.646307	0.353693
Cell_2710	1.0771e-64	0.646445	0.353555
Cell_2711	0.99979	4.03554e-32	0.000210463
Cell_2712	6.80399e-87	0.648988	0.351012
Cell_2713	9.60259e-72	0.64642	0.35358
Cell_2714	2.28239e-41	0.000140284	0.99986
Cell_2715	1.2025e-35	1	3.68325e-08
Cell_2716	4.0906e-68	0.646435	0.353565
Cell_2717	1.11582e-42	0.646353	0.353647
Cell_2718	3.79037e-17	5.65975e-09	1
Cell_2719	3.1234e-19	0.494734	0.505266
Cell_2720	1.12164e-48	0.646126	0.353874
Cell_2721	7.0053e-45	0.646381	0.353619
Cell_2722	0.434196	2.38248e-22	0.565804
Cell_2723	8.26545e-38	0.586465	0.413535
Cell_2724	1.76958e-39	0.634274	0.365726
Cell_2725	2.51986e-49	0.646405	0.353595
Cell_2726	1.53643e-15	1.11008e-24	1
Cell_2727	0.00159472	1.38908e-19	0.998405
Cell_2728	3.10277e-25	0.646458	0.353542
Cell_2729	6.29483e-50	1	1.13809e-08
Cell_2730	2.00946e-40	0.630911	0.369089
Cell_2731	9.57256e-25	3.88602e-06	0.999996
Cell_2732	3.14748e-40	4.2512e-56	1
Cell_2733	1.22983e-60	8.5467e-50	1
Cell_2734	1.07022e-105	0.646405	0.353595
Cell_2735	2.66471e-57	1	5.08954e-14
Cell_2736	0.994448	1.31969e-43	0.00555249
Cell_2737	4.5684e-31	0.656522	0.343478
Cell_2738	1.81003e-46	0.910173	0.0898268
Cell_2739	3.76607e-46	0.646444	0.353556
Cell_2740	3.74225e-46	0.64635	0.35365
Cell_2741	1.26585e-33	0.64641	0.35359
Cell_2742	1.06248e-43	1	2.27833e-14
Cell_2743	2.98381e-44	0.646331	0.353669
Cell_2744	2.92989e-24	3.00509e-13	1
Cell_2745	1.43588e-45	0.646442	0.353558
Cell_2746	5.54532e-47	1	6.60472e-15
Cell_2747	2.5482e-41	1	4.18309e-07
Cell_2748	1.35687e-72	0.646437	0.353563
Cell_2749	1.95531e-48	0.646372	0.353628
Cell_2750	2.14752e-48	0.980297	0.0197034
Cell_2751	8.82055e-48	1	6.99537e-16
Cell_2752	3.15927e-30	0.629166	0.370834
Cell_2753	6.73319e-72	0.646444	0.353556
Cell_2754	1.04441e-14	0.608675	0.391325
Cell_2755	1.17786e-59	1	1.15835e-13
Cell_2756	2.62225e-51	0.646382	0.353618
Cell_2757	3.09325e-12	0.644274	0.355726
Cell_2758	2.9938e-17	0.125581	0.874419
Cell_2759	0.934059	3.61503e-36	0.0659406
Cell_2760	2.77284e-32	0.645647	0.354353
Cell_2761	1.75185e-42	0.646397	0.353603
Cell_2762	3.24373e-57	0.646444	0.353556
Cell_2763	4.6267e-62	0.64647	0.35353
Cell_2764	1.29758e-50	0.645895	0.354105
Cell_2765	3.83263e-20	7.35763e-14	1
Cell_2766	3.09517e-22	0.64561	0.35439
Cell_2767	8.2785e-67	0.646433	0.353567
Cell_2768	2.03459e-39	0.646396	0.353604
Cell_2769	2.65289e-75	1	9.94251e-09
Cell_2770	1.0115e-25	2.09014e-07	1
Cell_2771	1.04767e-86	0.646444	0.353556
Cell_2772	9.47095e-53	0.646448	0.353552
Cell_2773	1.35572e-42	0.646429	0.353571
Cell_2774	1.33463e-44	0.646796	0.353204
Cell_2775	5.16132e-50	0.645743	0.354257
Cell_2776	7.55897e-18	0.645957	0.354043
Cell_2777	1.36745e-08	3.45289e-10	1
Cell_2778	7.06052e-37	0.995276	0.00472446
Cell_2779	4.21176e-65	0.267873	0.732127
Cell_2780	0.99892	1.85242e-25	0.00108015
Cell_2781	3.15047e-56	1.90418e-21	1
Cell_2782	5.66979e-37	0.647429	0.352571
Cell_2783	2.19937e-07	0.629117	0.370883
Cell_2784	0.999437	4.0825e-31	0.000562585
Cell_2785	8.16284e-17	0.621294	0.378706
Cell_2786	1.77198e-46	0.648567	0.351433
Cell_2787	0.999602	9.78079e-36	0.000398021
Cell_2788	3.33975e-34	0.646416	0.353584
Cell_2789	5.9867e-18	0.637551	0.362449
Cell_2790	1.06955e-57	0.650219	0.349781
Cell_2791	1.75199e-35	1	8.07432e-10
Cell_2792	1.36102e-11	2.17627e-36	1
Cell_2793	1.33664e-44	0.646419	0.353581
Cell_2794	0.998906	1.52199e-22	0.00109381
Cell_2795	2.94886e-54	0.646643	0.353357
Cell_2796	0.995678	1.49501e-20	0.00432241
Cell_2797	2.28526e-36	0.646425	0.353575
Cell_2798	1.26815e-26	0.999993	6.78525e-06
Cell_2799	9.01617e-87	0.983342	0.0166575
Cell_2800	4.01503e-35	0.645808	0.354192
Cell_2801	3.55372e-73	0.646206	0.353794
Cell_2802	3.6116e-48	0.641353	0.358647
Cell_2803	4.93967e-46	0.645997	0.354003
Cell_2804	2.83584e-17	0.662854	0.337146
